year,msa,y_hat,real_rent_growth_next_year
2011,Jackson - MS,-0.18559635130665228,-0.0086150330528617
2011,Jacksonville - FL,-0.14059641182981383,-0.0043485707640648
2011,Kansas City - MO,-0.17375213856436308,-0.0054498867169023
2011,Knoxville - TN,-0.18687740753963572,-0.0065537535622716
2011,Lansing - MI,-0.1692200824022293,-0.0117654179260134
2011,Las Vegas - NV,-0.17832925874833008,-0.014615630082786
2011,Lehigh Valley - PA,-0.110769363526255,-0.005600393101573
2011,Lexington - KY,-0.18417062726663438,-0.0032071455419063
2011,Lincoln - NE,-0.1694302373493553,-0.0072368842586875
2011,Little Rock - AR,-0.1844593071714041,-0.0106050188690424
2011,Long Island - NY,-0.17567728966102011,-0.0050827975422144
2011,Los Angeles - CA,-0.0485910118427125,-0.0021652563512325
2011,Louisville - KY,-0.18503748814552068,0.0050808430612086
2011,Madison - WI,-0.16746756393555529,-0.0116622776761651
2011,Memphis - TN,-0.3288605301044878,-0.0078192682042718
2011,Miami - FL,-0.09943930851155901,0.0073940602093935
2011,Milwaukee - WI,-0.15181363600865008,-0.0089094576463103
2011,Minneapolis - MN,-0.14017928292602289,-0.0075514300763607
2011,Nashville - TN,-0.15440545108728093,0.0009474900513886
2011,New Haven - CT,-0.1071213278323411,-0.0148180795870721
2011,New Orleans - LA,0.009870328767224906,-0.0096901024729013
2011,New York - NY,-0.0892045792993158,-0.0061394006982446
2011,Norfolk - VA,0.09698190639167989,-0.01812206562981
2011,Northern New Jersey - NJ,-0.1389707978218795,-0.0134699924886226
2011,Oklahoma City - OK,-0.12025052099348951,0.0039284543097018
2011,Omaha - NE,-0.17003279703063867,-0.0107476434707642
2011,Orange County - CA,-0.061257958643604116,0.010047586351633
2011,Orlando - FL,-0.1780340655663746,0.0008709371984004
2011,Palm Beach - FL,-0.06419606314599528,0.0047054325193167
2011,Philadelphia - PA,-0.14537872635852553,-0.0080276600122452
2011,Phoenix - AZ,-0.2190986738409845,-0.0029199703633785
2011,Pittsburgh - PA,-0.09641734644398112,-0.0117681327313184
2011,Portland - OR,-0.12719574099034067,0.0051332169175148
2011,Providence - RI,-0.1179126905612646,-0.0147457204796373
2011,Raleigh - NC,-0.2567613026462493,0.0083657202273607
2011,Reno - NV,-0.1400964594781399,-0.0060000413134694
2011,Richmond - VA,-0.0987577004693449,-0.0112298124507069
2011,Rochester - NY,-0.11270704882778239,-0.0152801222205162
2011,Sacramento - CA,-0.10807071137102289,-0.008543017603457
2011,Saint Louis - MO,-0.1617109784260389,-0.0100443552285433
2011,Salt Lake City - UT,-0.0973417675690723,0.002321434855461
2011,San Antonio - TX,-0.1093991957008837,0.0018517018258571
2011,San Diego - CA,-0.0347427830115192,0.0038515829443931
2011,San Francisco - CA,-0.19570429035089837,0.0217010282874107
2011,San Jose - CA,-0.349532681457698,0.0235928610861301
2011,Seattle - WA,-0.1368064293041823,0.0075653676837682
2011,Spokane - WA,-0.11647712014242999,-0.010358720369637
2011,Springfield - MA,-0.10991046618297678,-0.0024475774765015
2011,Stockton - CA,-0.12023160135000949,-0.011448273718357
2011,Syracuse - NY,-0.1113887521773574,-0.0097596126645803
2011,Tampa - FL,-0.11351041515691959,-0.0021936859041452
2011,Toledo - OH,-0.1661839505527166,-0.0097676797807217
2011,Tucson - AZ,-0.142975085064303,-0.0168559656515717
2011,Tulsa - OK,-0.1595278499284756,-0.0053524266034365
2011,Ventura - CA,-0.0928046565372497,0.0113541238903998
2011,Washington - DC,-0.03156939771585161,-0.001747926980257
2011,Wichita - KS,-0.165830542652169,-0.0078187056854367
2011,Winston-Salem - NC,-0.1882967170954217,-0.0196742865294218
2011,Worcester - MA,-0.1181082897223533,-0.0054712652266026
2012,Akron - OH,-0.186191431928426,-0.000710217617452
2012,Albany - NY,-0.14272767909057418,0.0003388464823365
2012,Albuquerque - NM,-0.1399482294050977,-0.0108057422190904
2012,Ann Arbor - MI,-0.1755928559992459,0.0114435466378927
2012,Atlanta - GA,-0.3710576724093407,0.0199067524075508
2012,Austin - TX,-0.18344507754733777,0.0191047458350658
2012,Bakersfield - CA,-0.1498933613598349,0.0003967514634132
2012,Baltimore - MD,-0.0867051298096771,0.0073321188241243
2012,Baton Rouge - LA,-0.2082974766213446,0.0057002721726894
2012,Birmingham - AL,-0.21136040788912208,0.0109491559118032
2012,Boston - MA,-0.239507700299844,0.0080604913085699
2012,Buffalo - NY,-0.1392536833714693,0.0021609241515397
2012,Charleston - SC,-0.18838820750312912,0.0058064261823893
2012,Charlotte - NC,-0.4141629678029565,0.0111192265897989
2012,Chicago - IL,-0.0998696009460837,0.0014878107607365
2012,Cincinnati - OH,-0.1799889966910703,0.0092796521633863
2012,Cleveland - OH,-0.1769135709451509,0.0022632727771997
2012,Colorado Springs - CO,-0.1844044579680193,0.01857944637537
2012,Columbia - SC,-0.20027137092035271,0.0130975587666035
2012,Columbus - OH,-0.16140857663191813,0.0007596226781606
2012,Corpus Christi - TX,-0.1637307674223556,0.0334835207462311
2012,Dallas-Fort Worth - TX,-0.1874213364768072,0.0150708692520857
2012,Dayton - OH,-0.1867206374641388,0.0004801448807119
2012,Denver - CO,-0.21980946206673957,0.027364813387394
2012,Des Moines - IA,-0.189423235815018,0.0033026269078255
2012,Detroit - MI,-0.27439837825437974,0.0049971888214349
2012,Durham - NC,-0.1951609623916445,0.009332270026207
2012,East Bay - CA,-0.2201429272368552,0.0373669719696045
2012,El Paso - TX,-0.17164826763980087,-0.004814557135105
2012,Fort Lauderdale - FL,-0.1035170210357757,0.0139091486483811
2012,Fresno - CA,-0.15586261565983278,0.0025068061798811
2012,Gainesville - FL,-0.20793868663674198,0.0106209541112185
2012,Grand Rapids - MI,-0.17827817953508912,0.0084056189656258
2012,Greensboro - NC,-0.20524824961973342,0.0063609766215085
2012,Greenville - SC,-0.19683862452581521,0.0136791175603867
2012,Harrisburg - PA,-0.1357101087756454,0.0042280691117047
2012,Hartford - CT,-0.2133071530821031,-0.0011264172941445
2012,Honolulu - HI,0.0568275667778216,0.0212651161849499
2012,Houston - TX,-0.1089169024322178,0.0192758931219578
2012,Indianapolis - IN,-0.20148145359195738,0.0003874829411507
2012,Inland Empire - CA,-0.06466719809174519,0.0128964955359697
2012,Jackson - MS,-0.2084500138422006,0.0019844329357147
2012,Jacksonville - FL,-0.1544011672791089,0.0009304030239581
2012,Kansas City - MO,-0.1966648963112383,0.0062768670171499
2012,Knoxville - TN,-0.2095007472503928,0.0070375750213861
2012,Lansing - MI,-0.18594375553727144,-0.001167725175619
2012,Las Vegas - NV,-0.19530903953779477,0.0080837985873222
2012,Lehigh Valley - PA,-0.1411243069283665,-0.0066477994993328
2012,Lexington - KY,-0.2037114431564697,0.0108633568882942
2012,Lincoln - NE,-0.1881354696939231,0.0026339447498321
2012,Little Rock - AR,-0.2058689670935271,-0.0086770377680659
2012,Long Island - NY,-0.1914809399582445,0.0138985520601273
2012,Los Angeles - CA,-0.0966588146816937,0.0109333997964859
2012,Louisville - KY,-0.204181805556407,0.0081683328747749
2012,Madison - WI,-0.1885431491369379,0.000770174562931
2012,Memphis - TN,-0.35781450079008886,-0.0027943983301519
2012,Miami - FL,-0.1260810641520656,0.015759597197175
2012,Milwaukee - WI,-0.1752100332938134,0.0010025395452975
2012,Minneapolis - MN,-0.184835588775575,-7.61611014604e-05
2012,Nashville - TN,-0.16912030985765142,0.0103722872585058
2012,New Haven - CT,-0.13510515376180388,0.0045204298943281
2012,New Orleans - LA,-0.019821536244824592,0.0061268458515406
2012,New York - NY,-0.1078207306396216,0.0035046624392271
2012,Norfolk - VA,0.0294429462105033,-0.005718089044094
2012,Northern New Jersey - NJ,-0.1760643201246858,5.60680776834e-05
2012,Oklahoma City - OK,-0.1542238602829162,0.0153896274417639
2012,Omaha - NE,-0.1872905026371588,0.0019167965650557
2012,Orange County - CA,-0.0668110563834199,0.0208781851828098
2012,Orlando - FL,-0.193924307442619,0.0125775231420994
2012,Palm Beach - FL,-0.0810107190459967,0.01257921628654
2012,Philadelphia - PA,-0.1481082445075736,-0.0012953359261155
2012,Phoenix - AZ,-0.2357362508606165,0.0087337015569209
2012,Pittsburgh - PA,-0.10609147486463201,-0.0027399429678916
2012,Portland - OR,-0.15202480017393818,0.0202219939231872
2012,Providence - RI,-0.1516285079829393,0.0076022321730851
2012,Raleigh - NC,-0.24219578852131937,0.0083826134353876
2012,Reno - NV,-0.17896008513122788,0.0157242013514042
2012,Richmond - VA,-0.1351744893305003,0.0082883971184492
2012,Rochester - NY,-0.1460973433982581,-0.0005539454147219
2012,Sacramento - CA,-0.1655355040398424,0.016648050993681
2012,Saint Louis - MO,-0.1918138528540727,0.0019286374002695
2012,Salt Lake City - UT,-0.10594648435432438,0.0102605229616165
2012,San Antonio - TX,-0.12577004472911332,0.0061267713457346
2012,San Diego - CA,-0.0641551469430558,0.0184230773150921
2012,San Francisco - CA,-0.19598774330876706,0.0260491414368152
2012,San Jose - CA,-0.28744562178105093,0.0386735057830811
2012,Seattle - WA,-0.13734153120964748,0.0192034548521042
2012,Spokane - WA,-0.16779233024641868,0.0086704554408789
2012,Springfield - MA,-0.1372628432996568,0.0106983768194914
2012,Stockton - CA,-0.1697632961273193,0.0118341619521378
2012,Syracuse - NY,-0.138118726417422,0.0016364926844835
2012,Tampa - FL,-0.1273252614863106,0.0089125471562147
2012,Toledo - OH,-0.18925420798547551,0.0025123959779739
2012,Tucson - AZ,-0.1639151125396601,0.0070467019826174
2012,Tulsa - OK,-0.17641600021813028,0.0099658916145563
2012,Ventura - CA,-0.1290984549392014,0.0218045382201672
2012,Washington - DC,-0.06354081815294918,-0.0021706701815127
2012,Wichita - KS,-0.1839604886604936,0.0055883514136076
2012,Winston-Salem - NC,-0.2033377539024223,0.0131249526888132
2012,Worcester - MA,-0.1468744182325899,0.0064374847710133
2013,Akron - OH,-0.1861678774952888,0.0107520882189274
2013,Albany - NY,-0.1460739398393778,-0.0074254769682884
2013,Albuquerque - NM,-0.13391419812291872,0.0026855532228946
2013,Ann Arbor - MI,-0.13879835056327258,0.014766025185585
2013,Atlanta - GA,-0.3205813328754157,0.0184442874193192
2013,Austin - TX,-0.15886004069074988,0.0092495761960745
2013,Bakersfield - CA,-0.1143303740322593,-0.0049704007655382
2013,Baltimore - MD,-0.0909091684520241,-0.0015571407824754
2013,Baton Rouge - LA,-0.189128939623013,0.0033920098245143
2013,Birmingham - AL,-0.1916958196165505,-0.0088570669144392
2013,Boston - MA,-0.2357849423792212,0.0069659732431173
2013,Buffalo - NY,-0.1402145364340394,-0.0088562799468636
2013,Charleston - SC,-0.16248198101716152,0.0200330790281295
2013,Charlotte - NC,-0.3446733929235487,0.0062755447030066
2013,Chicago - IL,-0.0972338296491654,0.0046510368734597
2013,Cincinnati - OH,-0.1663028988773002,-0.0004510247930884
2013,Cleveland - OH,-0.1728228505020959,-0.0043573642000555
2013,Colorado Springs - CO,-0.16255627539471612,0.0186691198647021
2013,Columbia - SC,-0.1734172526998446,0.0031205032169819
2013,Columbus - OH,-0.1375110713783648,-0.0012765686810017
2013,Corpus Christi - TX,-0.13799319274444138,0.0137107789665461
2013,Dallas-Fort Worth - TX,-0.1661897661183028,0.0131088912636041
2013,Dayton - OH,-0.1841096826542049,-0.0016144832447171
2013,Denver - CO,-0.1741103388853371,0.0256496619582176
2013,Des Moines - IA,-0.1858079248126592,-0.0126479332651943
2013,Detroit - MI,-0.2665807481757362,-0.00148040445894
2013,Durham - NC,-0.15568248448148359,0.0088541422188282
2013,East Bay - CA,-0.161620191626251,0.0351135756969452
2013,El Paso - TX,-0.1679949072208255,-0.0099536205492913
2013,Fort Lauderdale - FL,-0.10692138420604191,0.0194508273303508
2013,Fresno - CA,-0.13942194576561429,-0.0018565237373114
2013,Gainesville - FL,-0.18019173833494997,-0.0047434458360076
2013,Grand Rapids - MI,-0.1699486982947272,0.0116786498725414
2013,Greensboro - NC,-0.1867407895992508,0.0014907706677914
2013,Greenville - SC,-0.16208343380317097,0.0244618829488754
2013,Harrisburg - PA,-0.1363840590715407,-0.0006485741436481
2013,Hartford - CT,-0.2234555508407062,0.0063675407469272
2013,Honolulu - HI,0.0633466607755981,0.0272271286845207
2013,Houston - TX,-0.10312191453017269,0.0107571378499269
2013,Indianapolis - IN,-0.1881064135599879,-0.0060610400363802
2013,Inland Empire - CA,-0.1004114657193421,0.0148210067451
2013,Jackson - MS,-0.18688504881761014,0.011191387489438
2013,Jacksonville - FL,-0.1494076020102944,0.0091073017716407
2013,Kansas City - MO,-0.1872098905518651,0.001639147117734
2013,Knoxville - TN,-0.18617026191391034,-0.009411112576723
2013,Lansing - MI,-0.18813926899060593,-0.004264225423336
2013,Las Vegas - NV,-0.19197839542943967,0.0100529965162277
2013,Lehigh Valley - PA,-0.1390692962817849,0.0037373274713754
2013,Lexington - KY,-0.1772329142917879,-0.0116325306557118
2013,Lincoln - NE,-0.1834381157609166,0.0010518904924393
2013,Little Rock - AR,-0.18603730141371466,-0.0065649572610855
2013,Long Island - NY,-0.191482116330415,0.0083665277957916
2013,Los Angeles - CA,-0.09864139286987472,0.0138344194889068
2013,Louisville - KY,-0.16996666644304048,-0.0040968062207103
2013,Madison - WI,-0.18946430317778118,-0.0038915436565876
2013,Memphis - TN,-0.31623279755189965,-0.0031329516172409
2013,Miami - FL,-0.11896894771093501,0.0081907630115747
2013,Milwaukee - WI,-0.18747847606614207,-0.0009972147494555
2013,Minneapolis - MN,-0.1921392263397573,-0.0033571312054992
2013,Nashville - TN,-0.15433266372606158,0.0080055210888386
2013,New Haven - CT,-0.1405867304205893,-0.0141743165990337
2013,New Orleans - LA,-0.026134497115388497,-0.0045692019015551
2013,New York - NY,-0.09892593182344,0.0098270911872387
2013,Norfolk - VA,-0.0205531603209676,-0.0127655655927956
2013,Northern New Jersey - NJ,-0.1919881937578319,-0.0076575765237212
2013,Oklahoma City - OK,-0.14887506343843393,0.0020080235004425
2013,Omaha - NE,-0.18811957914335634,-0.0051222780570388
2013,Orange County - CA,-0.05329079242842291,0.024596004575491
2013,Orlando - FL,-0.16208673241676272,0.0126896713078022
2013,Palm Beach - FL,-0.06584881185740239,0.0240889813899993
2013,Philadelphia - PA,-0.11214868698921059,-0.0027358841001987
2013,Phoenix - AZ,-0.2130100271683186,0.012363136574626
2013,Pittsburgh - PA,-0.1297997821606696,-0.0109314421974122
2013,Portland - OR,-0.12482760134339331,0.021704810500145
2013,Providence - RI,-0.15724673760309787,-0.0020104490071535
2013,Raleigh - NC,-0.16158204418793298,0.0053432088494301
2013,Reno - NV,-0.1515826139152049,0.0125563394427299
2013,Richmond - VA,-0.13630546149983988,-0.0004534220173955
2013,Rochester - NY,-0.15194346811808648,-0.0147724832026287
2013,Sacramento - CA,-0.1838642956358379,0.0197703380286694
2013,Saint Louis - MO,-0.19561570543050738,-0.008515682708472
2013,Salt Lake City - UT,-0.0894532495662569,0.001583779990673
2013,San Antonio - TX,-0.11624566405266509,0.0037126660495995
2013,San Diego - CA,-0.059520198607468,0.0182127531766891
2013,San Francisco - CA,-0.04168358640931538,0.0289098870158195
2013,San Jose - CA,-0.11939604892581679,0.0372431155443192
2013,Seattle - WA,-0.09593035406619299,0.0129264116436242
2013,Spokane - WA,-0.1389191698767245,0.002544614315033
2013,Springfield - MA,-0.1303420722037552,0.0046715427339076
2013,Stockton - CA,-0.1566234522983431,0.0145546708405017
2013,Syracuse - NY,-0.1398406153097746,-0.0036749375835061
2013,Tampa - FL,-0.1159122824944445,0.008007312953472
2013,Toledo - OH,-0.1880668421294539,-0.0090263557471334
2013,Tucson - AZ,-0.16920327911106864,-0.0081754673123359
2013,Tulsa - OK,-0.16838943443912988,0.00141673797369
2013,Ventura - CA,-0.099334933191538,0.0305516187250614
2013,Washington - DC,-0.029951126409694603,-0.0064832784086465
2013,Wichita - KS,-0.18171402929187727,-0.0122153572123497
2013,Winston-Salem - NC,-0.1934676253080834,0.0008487299233675
2013,Worcester - MA,-0.14150047940388322,0.014029121786356
2014,Akron - OH,-0.16303507693577537,0.0298050010353327
2014,Albany - NY,-0.12601984130218608,0.0250994676500559
2014,Albuquerque - NM,-0.11467923341318971,0.0159170815497637
2014,Ann Arbor - MI,-0.10103545152582209,0.0244468824714421
2014,Atlanta - GA,-0.2120664888154716,0.0587119964659214
2014,Austin - TX,-0.0867082283459604,0.0454038327336311
2014,Bakersfield - CA,-0.0767476705461744,0.0148521719276904
2014,Baltimore - MD,-0.071049734726548,0.0198618436008692
2014,Baton Rouge - LA,-0.13805087470449498,0.0228862987607718
2014,Birmingham - AL,-0.1384728033246938,0.0229773951470852
2014,Boston - MA,-0.1758023905660957,0.0471881909072399
2014,Buffalo - NY,-0.1175224853307009,0.0221304354965687
2014,Charleston - SC,-0.11841382651822671,0.0392738824486732
2014,Charlotte - NC,-0.24715938885696226,0.0418830198943615
2014,Chicago - IL,-0.0643525943253191,0.0392478724718094
2014,Cincinnati - OH,-0.13316372992470857,0.0302634520232676
2014,Cleveland - OH,-0.14782218927051863,0.0295795781314373
2014,Colorado Springs - CO,-0.10904691000745521,0.0538304282128811
2014,Columbia - SC,-0.11842125340830541,0.0358053205311298
2014,Columbus - OH,-0.1090636295359579,0.033102275967598
2014,Corpus Christi - TX,-0.0732189965294675,0.0252573286890984
2014,Dallas-Fort Worth - TX,-0.11924272962845847,0.0561688450872898
2014,Dayton - OH,-0.1593822673914836,0.0273248592168093
2014,Denver - CO,-0.08289200277999037,0.0518093352913857
2014,Des Moines - IA,-0.15680787247605577,0.0203915556669234
2014,Detroit - MI,-0.2355561665701678,0.0393649993240833
2014,Durham - NC,-0.1040992366708814,0.0386396555006504
2014,East Bay - CA,-0.0757483344152573,0.0742037540078163
2014,El Paso - TX,-0.1385342865344135,-0.0064418523795902
2014,Fort Lauderdale - FL,-0.07763358625583393,0.0540948791205883
2014,Fresno - CA,-0.104829204045236,0.0396363382935524
2014,Gainesville - FL,-0.12607707567280152,0.0418556054830551
2014,Grand Rapids - MI,-0.13633629675154207,0.0541282167434691
2014,Greensboro - NC,-0.1384121528337709,0.0278230273872614
2014,Greenville - SC,-0.10531822895631202,0.0336273444592953
2014,Harrisburg - PA,-0.1113134583085776,0.0231612810641527
2014,Hartford - CT,-0.20314416780660352,0.022839708417654
2014,Honolulu - HI,0.08713595166569572,0.0143816780075431
2014,Houston - TX,-0.0706718703825025,0.0296529812514781
2014,Indianapolis - IN,-0.1532575562689451,0.0262620376199484
2014,Inland Empire - CA,-0.1080231347680091,0.058898741543293
2014,Jackson - MS,-0.1433489644934886,0.0339684171378613
2014,Jacksonville - FL,-0.14002292185090462,0.0400683341324329
2014,Kansas City - MO,-0.14834582131356008,0.0305208174288273
2014,Knoxville - TN,-0.1380550209525971,0.0293949043154716
2014,Lansing - MI,-0.164999630777165,0.0332985205352306
2014,Las Vegas - NV,-0.1622745136357843,0.0547709708809853
2014,Lehigh Valley - PA,-0.1263843060098589,0.0303364118337631
2014,Lexington - KY,-0.12443663186626508,0.0459020009040833
2014,Lincoln - NE,-0.15569407298811697,0.026543818578124
2014,Little Rock - AR,-0.15309283487498737,0.0178390091061592
2014,Long Island - NY,-0.1672322482429445,0.0472806414365768
2014,Los Angeles - CA,-0.068004291281104,0.0506138598322868
2014,Louisville - KY,-0.11833035559742709,0.0258614720553159
2014,Madison - WI,-0.1641872009588405,0.0240834170728922
2014,Memphis - TN,-0.2609569702856238,0.0271602963805199
2014,Miami - FL,-0.08073501918464901,0.0306529124975203
2014,Milwaukee - WI,-0.1825649573095143,0.0206751843690871
2014,Minneapolis - MN,-0.15910334862768627,0.0301453267931938
2014,Nashville - TN,-0.11295103305950771,0.0465650280714035
2014,New Haven - CT,-0.1171993657574057,0.0166698267459869
2014,New Orleans - LA,0.0018622719123960177,0.0145742755159735
2014,New York - NY,-0.0706047469377519,0.0287552384436131
2014,Norfolk - VA,-0.02611727757379429,0.0186311660110949
2014,Northern New Jersey - NJ,-0.1731308365799486,0.0383297523260117
2014,Oklahoma City - OK,-0.11414173275465123,0.0101078629270195
2014,Omaha - NE,-0.1604768333001993,0.0334863757491112
2014,Orange County - CA,-0.01832901506917581,0.05160019749403
2014,Orlando - FL,-0.09727826259972032,0.0547907223701477
2014,Palm Beach - FL,-0.03946733824908749,0.0518896450996399
2014,Philadelphia - PA,-0.0808772082766519,0.0294668117314577
2014,Phoenix - AZ,-0.17145996681414558,0.0521927421689034
2014,Pittsburgh - PA,-0.1196919700689613,0.0194212814569472
2014,Portland - OR,-0.05901716627180581,0.0756550078988075
2014,Providence - RI,-0.12970039412379258,0.0471060892343521
2014,Raleigh - NC,-0.09807532491162399,0.0515740943849086
2014,Reno - NV,-0.10269487533718341,0.0510238950848579
2014,Richmond - VA,-0.1089013244584202,0.0342904573082924
2014,Rochester - NY,-0.1327956968545914,0.028645211994648
2014,Sacramento - CA,-0.15348043439211312,0.0834035297632217
2014,Saint Louis - MO,-0.1686282253451643,0.0334647727906704
2014,Salt Lake City - UT,-0.04552936624735589,0.0361790379285812
2014,San Antonio - TX,-0.0980245068296789,0.0356561822593212
2014,San Diego - CA,-0.028735556663596007,0.0602234398722648
2014,San Francisco - CA,0.07326898024417461,0.058913232922554
2014,San Jose - CA,0.014798055626452093,0.0624090751409531
2014,Seattle - WA,-0.03127568472176779,0.062517726957798
2014,Spokane - WA,-0.08844388300552959,0.0321669859588146
2014,Springfield - MA,-0.099560013283044,0.0219796282947063
2014,Stockton - CA,-0.1108366695791484,0.0833696296215057
2014,Syracuse - NY,-0.1188880240172146,0.026992932125926
2014,Tampa - FL,-0.0840023651346567,0.0578158890604973
2014,Toledo - OH,-0.1589897414762526,0.0379826633036136
2014,Tucson - AZ,-0.13515824447153132,0.0309889262318611
2014,Tulsa - OK,-0.1295975184859706,0.0268364066034554
2014,Ventura - CA,-0.058779509514570394,0.0646218156218529
2014,Washington - DC,0.013203745232895102,0.0360211750268936
2014,Wichita - KS,-0.14981206079595696,0.0240685419887304
2014,Winston-Salem - NC,-0.13872488801484,0.0265408308953047
2014,Worcester - MA,-0.1162107198126614,0.0420976003408432
2015,Akron - OH,-0.12589322561025598,-0.000229629419744
2015,Albany - NY,-0.1142886077947913,0.0157163890898228
2015,Albuquerque - NM,-0.0898189737424256,0.0151172394752502
2015,Ann Arbor - MI,-0.061159970887005206,0.027877990424633
2015,Atlanta - GA,-0.1401007533501834,0.0263012538552284
2015,Austin - TX,-0.0433101199530066,0.0032285231053828
2015,Bakersfield - CA,-0.06262457621842661,0.0109086542278528
2015,Baltimore - MD,-0.0535768556371329,-0.0042345688790082
2015,Baton Rouge - LA,-0.1112277947328985,0.0382719303369522
2015,Birmingham - AL,-0.12069359393417839,0.0069969094246626
2015,Boston - MA,-0.10884180054627361,0.0032294637411832
2015,Buffalo - NY,-0.10720337899029259,0.0008262044638395
2015,Charleston - SC,-0.0717868802100424,0.0119793231487274
2015,Charlotte - NC,-0.172801383720711,0.0133206176459789
2015,Chicago - IL,-0.030652044057846394,0.0027683510333299
2015,Cincinnati - OH,-0.12066054734960188,0.0113887882679701
2015,Cleveland - OH,-0.1362632876923306,0.0044660533666611
2015,Colorado Springs - CO,-0.0634023241661491,0.0482459555268288
2015,Columbia - SC,-0.08684067027270799,0.0179286136180162
2015,Columbus - OH,-0.0855239561721681,0.020236239105463
2015,Corpus Christi - TX,-0.025888385550119096,-0.0233164222091436
2015,Dallas-Fort Worth - TX,-0.0746133359577507,0.0183115455210209
2015,Dayton - OH,-0.1341970809159683,0.0144582859128714
2015,Denver - CO,0.00045069661363960484,0.0053209758251905
2015,Des Moines - IA,-0.1414268293380734,0.0037560484260321
2015,Detroit - MI,-0.2152026732298544,0.0241040664613247
2015,Durham - NC,-0.06953217712789769,0.0218822847008705
2015,East Bay - CA,0.0014832190275188978,0.0060289411693811
2015,El Paso - TX,-0.1185470513962207,-0.0050685952529311
2015,Fort Lauderdale - FL,-0.05044058938138241,0.0043480790108442
2015,Fresno - CA,-0.08721027215570211,0.0421168881356716
2015,Gainesville - FL,-0.1047483852095902,0.034089371830225
2015,Grand Rapids - MI,-0.0977014230526983,0.0191309491991997
2015,Greensboro - NC,-0.11069014267623421,0.0235586169064045
2015,Greenville - SC,-0.05485959788411869,0.0012749790102243
2015,Harrisburg - PA,-0.09318449599295861,0.0200547131597996
2015,Hartford - CT,-0.1695825550202277,0.0077394901663065
2015,Honolulu - HI,0.08923386385804041,-0.0032847902849316
2015,Houston - TX,-0.0268833557572215,-0.0290095933824778
2015,Indianapolis - IN,-0.12946107675880172,0.0150997231602669
2015,Inland Empire - CA,-0.10353599274158468,0.0454523864090443
2015,Jackson - MS,-0.1048432259783147,0.0013823884427547
2015,Jacksonville - FL,-0.1273843789901584,0.0224709587991238
2015,Kansas City - MO,-0.1107660827189685,0.0166333841979504
2015,Knoxville - TN,-0.1217370586898176,0.0210580642223358
2015,Lansing - MI,-0.1386119042951611,0.0190305526256561
2015,Las Vegas - NV,-0.15614682454243298,0.0405493269562721
2015,Lehigh Valley - PA,-0.10337794962897912,0.0152354783266783
2015,Lexington - KY,-0.10970566300302739,0.0123103859722614
2015,Lincoln - NE,-0.12697156504937437,0.0122470877021551
