year,msa,HOUSEHOLDS_RENTED,POPULATION_RENTED,POPULATION_OWNED,HOUSEHOLDS_OWNED,RDI,RDI_growth,real_relative_rg_next_year,real_rent_growth_next_year,rrg_5yr_fwd,rrrg_5yr_fwd,absorption,absorption_delta,occ,occupancy_delta,pop,demolished_pct,real_relative_rent_growth,rent_growth,real_rentpsf,real_rent_growth,supply_growth,supply_5yr_fwd,RDI_growth_5yr,pop_growth,sales_volume_growth,demand,predicted_demand,pct_twty_yold,starts_pct,inventory
2007,Provo - UT,39077.0,129148.0,342123.0,92123.0,3.304961998106303,0.05656949652449807,0.002627936657518183,-0.0269963902533054,-0.09354399924352766,-0.0017457879148424591,-0.000933,-0.001875,0.958008468151093,-0.0033054351806640625,483792.3125,0.0,0.012870017439127,0.0416338294744492,0.9230575754579307,0.012633829474449198,0.009577641701994034,-0.025988619367001795,,4.519583791888659,0.0001570105197048202,true,,,0.0,6430
2008,Provo - UT,38699.0,142868.0,373955.0,95948.0,3.6917749812656657,0.11704006986494887,-0.008122352883219747,-0.0346890545487404,-0.06012772249057895,-0.0036589475348592897,-0.002332,-0.0013989999999999999,0.952340662479401,-0.0056678056716920056,502003.125,0.0,0.002627936657518183,0.0110036097466946,0.9047309736833198,-0.0269963902533054,0.0,0.07052783956556452,,3.764179799777212,0.0006220839813374805,true,,,0.0015552099533437014,6430
2009,Provo - UT,40466.0,151410.0,382025.0,96271.0,3.74165966490387,0.013512384663569648,-0.005291578825563196,-0.01462995790317655,-0.0408435439690948,-0.013576737139374092,-0.000776,0.0015559999999999999,0.940582573413849,-0.01175808906555198,518938.90625,0.0,-0.008122352883219747,-0.0386890545487404,0.8695454386137011,-0.0346890545487404,0.0015552099533437014,0.29368845590193227,,3.3736406023368914,0.00015552099533437013,true,,,0.0017107309486780716,6440
2010,Provo - UT,43130.0,139921.0,364363.0,96984.0,3.244168792024113,-0.13295994757250013,0.0005506002344191005,-0.0205483421385288,-0.0009653601236641503,-0.013241321779787542,-0.000775,1.0000000000000243e-6,0.943353116512299,0.00277054309845004,533623.0,0.0,-0.005291578825563196,0.00137004209682345,0.8558518096591546,-0.01462995790317655,0.0017080745341614906,0.3890770020246009,0.031973236688247725,2.82963824318192,0.0,false,,,0.015062111801242235,6451
2011,Provo - UT,49193.0,161852.0,356492.0,93985.0,3.2901429065110888,0.01417130779384981,0.0084896069020032,0.0033197456002234983,0.03212773903831835,-0.014484252315014594,0.001527,0.002302,0.947027623653412,0.003674507141112948,545157.75,0.0,0.0005506002344191005,0.0114516578614712,0.8441229434968821,-0.0205483421385288,0.015036428460703766,0.5180752807222485,0.06833331127436629,2.1615916105565125,0.0001550147263990079,true,,,0.0,6548
2012,Provo - UT,46559.0,152513.0,374911.0,97906.0,3.275693206469211,-0.004391815326100953,0.0007147770375013525,0.006419886499643302,0.03178195200487975,-0.025387361180037142,0.0,-0.001527,0.948570251464844,0.0015426278114319958,556150.375,0.04428833231521075,0.0084896069020032,0.0243197456002235,0.8412655415712006,0.0033197456002234983,-0.04428833231521075,0.6707253877814866,0.007371999423767261,2.016411763384074,0.00015271838729383018,false,,,0.08368967623701894,6258
2013,Provo - UT,48801.0,168876.0,368085.0,97844.0,3.4605028585479807,0.056418486234848415,-0.01804014248773455,-0.01540487602725625,0.017515155207365844,-0.042479896452277795,0.00102,0.00102,0.925826907157898,-0.022743344306946023,568414.8125,0.0,0.0007147770375013525,0.0214198864996433,0.8502683832764811,0.006419886499643302,0.09651645893256632,0.6601724905630594,-0.053249584206333196,2.2052376571713994,0.0011185682326621924,true,,,0.2503994886545222,6862
2014,Provo - UT,49166.0,164999.0,382356.0,101844.0,3.3559573689134767,-0.0302110687110864,-0.004956163465976646,0.0252482259422541,0.0439186036139728,-0.030582798644900194,0.07544,0.07441999999999999,0.89036500453949,-0.03546190261840798,579932.375,0.0,-0.01804014248773455,0.00059512397274375,0.8368783299965366,-0.01540487602725625,0.22471582628971146,0.529186973032012,-0.09697303758098924,2.026260091524268,0.0001457301078402798,false,,,0.2264645875837948,8404
2015,Provo - UT,50964.0,164752.0,393663.0,104125.0,3.232713287811004,-0.03672397100275869,-0.0006923303008079511,0.0125447570234537,0.028369143128395197,-0.0359756536781787,0.001518,-0.07392199999999999,0.889558255672455,-0.0008067488670350231,594830.375,0.0,-0.004956163465976646,0.0262482259422541,0.8571189840376218,0.0252482259422541,0.09709662065683008,0.5573244010573078,-0.0007370610112478054,2.5689202124644206,0.00047596382674916705,false,-0.03993466524025094,0.013336575153883156,0.1792003807710614,9220
2016,Provo - UT,52010.0,170782.0,406387.0,105740.0,3.283637761968852,0.01575285824136023,-0.00241350196301935,0.002973958566784899,0.0755000407546755,-0.012053847312927697,0.016211,0.014693,0.939901232719421,0.05034297704696611,613956.1875,0.0,-0.0006923303008079511,0.0255447570234537,0.8669256469559881,0.0125447570234537,0.1440347071583514,0.4436256938989564,0.0008444894362626132,3.2153389106936547,0.0010845986984815619,true,-0.019280915810007362,0.013644296076094192,0.11789587852494578,10548
2017,Provo - UT,54431.0,170243.0,420597.0,110267.0,3.1276845915011666,-0.04749402393709129,-0.0163777582347393,-0.007846910297870602,0.030699914187192492,-0.01984584704041529,0.017534,0.0013230000000000013,0.919275462627411,-0.020625770092010054,631375.4375,0.0,-0.00241350196301935,0.0239739585667849,0.8694729309333319,0.002973958566784899,0.1083617747440273,0.46278736781633667,-0.042257719174727724,2.8372138524949797,0.00009480470231323473,false,-0.00856553229638013,0.013803197721007321,0.07679180887372014,11691
2018,Provo - UT,52671.0,150291.0,456332.0,118446.0,2.8533918095346587,-0.0876983512697673,-0.006143044680356948,0.010998572379350702,-0.011766419887543185,-0.03548351582139782,0.011578,-0.005956000000000001,0.921656847000122,0.0023813843727109596,647109.375,0.0,-0.0163777582347393,0.0161530897021294,0.8623617631632472,-0.007846910297870602,0.08596356171413908,0.4823218228496634,-0.18637455667934344,2.4920097560811483,0.00008553588230262595,false,-0.016863723374467898,0.014272703126886393,0.12265845522196561,12696
2019,Provo - UT,57681.0,170676.0,450080.0,120471.0,2.9589639569355595,0.036998826115687874,-0.01034901849925515,0.0096987654566765,,,0.005977,-0.005601,0.924930453300476,0.003273606300354004,662681.375,0.0,-0.006143044680356948,0.0289985723793507,0.8731787536940844,0.010998572379350702,0.09373030875866414,,-0.11916466185256916,2.4063938186647427,0.0004725897920604915,true,-0.01127859865437987,0.014823111634909009,0.08742911153119093,13886
