msa,year,pop,RDI,RDI_growth,real_rent_growth,real_relative_rent_growth,real_rent_growth_next_year,real_relative_rg_next_year,spread
Flagstaff - AZ,2018,145023.296875,2.5025915492957744,0.0511936915050691,-0.0367415917813778,-0.0452724397182465,0.049443996667861895,0.03230237960815424,-0.0964661312233156
Flagstaff - AZ,2019,145684.6875,2.288448357673855,-0.08556857457709358,0.049443996667861895,0.03230237960815424,0.0333764721751213,0.013328688219189647,0.11787095418524782
Flagstaff - AZ,2020,144619.703125,2.054956613200105,-0.10203059365127541,0.0333764721751213,0.013328688219189647,0.08586624848842599,0.049420069903135036,0.11535928187046506
Flagstaff - AZ,2021,143244.90625,2.052895769182098,-0.001002864977668769,0.08586624848842599,0.049420069903135036,0.0043174159526824935,0.03593808226287365,0.05042293488080381
Flagstaff - AZ,2022,144451.90625,2.2649329006227523,0.10328684710823527,0.0043174159526824935,0.03593808226287365,-0.031041055716574194,-0.01274323835968974,-0.06734876484536162
Fort Collins - CO,2006,282046.90625,2.126224639893425,-0.04409010248463581,0.003857532173395198,-0.0033371560275554032,0.012910856962203999,0.0131470449268818,0.040752946457080406
Fort Collins - CO,2007,287494.59375,2.285272030651341,0.07480272205193148,0.012910856962203999,0.0131470449268818,-0.025440248019993297,0.004184078890830285,-0.06165567712504967
Fort Collins - CO,2008,292924.0,2.217714672075727,-0.029562064239835366,-0.025440248019993297,0.004184078890830285,-0.031621490329503996,-0.005054788663983345,0.03374614313066565
Fort Collins - CO,2009,297650.59375,2.20745078816336,-0.00462813545926548,-0.031621490329503996,-0.005054788663983345,-0.00684549490362406,0.0024928841739892942,-0.000426653204717865
Fort Collins - CO,2010,301650.09375,2.303607967054314,0.04356028202601899,-0.00684549490362406,0.0024928841739892942,-0.005824761807918501,0.0152741805650294,-0.041067397852029695
Fort Collins - CO,2011,306612.625,2.35402954512213,0.02188808980908819,-0.005824761807918501,0.0152741805650294,0.008324077069759399,0.0134939383715391,-0.006613909244058788
Fort Collins - CO,2012,312189.09375,2.224942599788061,-0.05483658673764507,0.008324077069759399,0.0134939383715391,0.010058981031179401,0.004353871569037451,0.06833052510918416
Fort Collins - CO,2013,318118.59375,2.423652490334319,0.08931011998475215,0.010058981031179401,0.004353871569037451,0.023821848273277296,0.021186581812798998,-0.0849562484157147
Fort Collins - CO,2014,326308.0,2.3081276053478477,-0.04766561437631509,0.023821848273277296,0.021186581812798998,0.0209739899039268,-0.009230399504303946,0.06885219618911409
Fort Collins - CO,2015,334678.0,2.324846943174959,0.007243680023744453,0.0209739899039268,-0.009230399504303946,-0.011415915411897,-0.024653002736158648,-0.0164740795280484
Fort Collins - CO,2016,340223.78125,2.2802481683818234,-0.01918353159723652,-0.011415915411897,-0.024653002736158648,0.0210232005417347,0.015635740011930452,-0.005469471138922127
Fort Collins - CO,2017,345610.28125,2.3920675480502167,0.04903824996721556,0.0210232005417347,0.015635740011930452,0.00014123900234699893,-0.0083896089345217,-0.033402509955285105
Fort Collins - CO,2018,351979.875,2.247510586051548,-0.06043180599832884,0.00014123900234699893,-0.0083896089345217,0.0017510495781898026,-0.015390567481517847,0.05204219706380714
Fort Collins - CO,2019,357434.21875,2.0613161728994656,-0.08284473243758587,0.0017510495781898026,-0.015390567481517847,-0.0038432859703898398,-0.02389106992632149,0.06745416495606803
Fort Collins - CO,2020,360633.90625,2.1684798345398137,0.05198797886964174,-0.0038432859703898398,-0.02389106992632149,0.074069394052029,0.03762321546673805,-0.07587904879596323
Fort Collins - CO,2021,364012.21875,2.1230007756805676,-0.020972783852932428,0.074069394052029,0.03762321546673805,-0.0345708298683167,-0.0029501635581255445,0.05859599931967048
Fort Collins - CO,2022,368828.5,2.0759968172575367,-0.022140339731134977,-0.0345708298683167,-0.0029501635581255445,-0.0184902928620577,-0.00019247550517324796,0.019190176173009433
Fort Myers - FL,2006,588154.4375,2.328148281564685,-0.05426059612191089,0.024186497211456298,0.016991809010505697,-0.0044339754581451014,-0.0041977874934673,0.0712524051324166
Fort Myers - FL,2007,606279.0,2.402932002495321,0.0321215454886645,-0.0044339754581451014,-0.0041977874934673,-0.0545201295167208,-0.024895802605897216,-0.0363193329821318
Fort Myers - FL,2008,611338.1875,2.440630964226873,0.01568873430142989,-0.0545201295167208,-0.024895802605897216,-0.0363490774333477,-0.009782375767827048,-0.04058453690732711
Fort Myers - FL,2009,614222.25,2.564009906387751,0.050552067874776445,-0.0363490774333477,-0.009782375767827048,-0.01105770672112703,-0.001719327643513676,-0.06033444364260349
Fort Myers - FL,2010,621899.4375,2.973329186843781,0.15964028822052814,-0.01105770672112703,-0.001719327643513676,-0.013880167499184602,0.0072187748737632985,-0.16135961586404182
Fort Myers - FL,2011,630593.3125,3.00129992056041,0.009407210557240813,-0.013880167499184602,0.0072187748737632985,0.012786334097385398,0.017956195399165098,-0.002188435683477515
Fort Myers - FL,2012,641955.875,2.896181901652724,-0.035024163425845904,0.012786334097385398,0.017956195399165098,0.015558474361896502,0.009853364899754552,0.052980358825011
Fort Myers - FL,2013,655466.0,3.1101332159859183,0.0738735761766558,0.015558474361896502,0.009853364899754552,0.0403939586281776,0.0377586921676993,-0.06402021127690125
Fort Myers - FL,2014,671716.8125,2.8719015823653162,-0.07659853037680323,0.0403939586281776,0.0377586921676993,0.050268503069877596,0.02006411366164685,0.11435722254450253
Fort Myers - FL,2015,691785.375,2.9336865767501608,0.021513618281430807,0.050268503069877596,0.02006411366164685,0.026876937866210905,0.013639850541949255,-0.0014495046197839576
Fort Myers - FL,2016,711083.125,3.081585862228863,0.050414139891705845,0.026876937866210905,0.013639850541949255,0.014579957067966502,0.009192496538162252,-0.036774289349756586
Fort Myers - FL,2017,725251.75,3.1274569698257544,0.014885552325228263,0.014579957067966502,0.009192496538162252,-0.003903869330882999,-0.012434717267751697,-0.00569305578706601
Fort Myers - FL,2018,737396.125,2.8907199873129987,-0.07569631966061724,-0.003903869330882999,-0.012434717267751697,0.020406316190958004,0.0032646991312503537,0.06326160239286555
Fort Myers - FL,2019,752447.3125,2.9406809958957196,0.01728324043905788,0.020406316190958004,0.0032646991312503537,-0.014468643710017201,-0.034516427665948854,-0.014018541307807525
Fort Myers - FL,2020,771903.375,2.8598710969276016,-0.02747999496745947,-0.014468643710017201,-0.034516427665948854,0.18197046804428102,0.14552428945899007,-0.007036432698489383
Fort Myers - FL,2021,799723.875,2.515965870145832,-0.12025200266936219,0.18197046804428102,0.14552428945899007,0.0020868909358977977,0.033707557246088954,0.26577629212835224
Fort Myers - FL,2022,830831.4375,2.546939469508048,0.012310818572598884,0.0020868909358977977,0.033707557246088954,-0.09591631105542181,-0.07761849369853735,0.021396738673490068
Fort Wayne - IN,2006,407620.09375,2.1004353775345193,0.00402893164160253,-0.012074066668748901,-0.019268754869699502,-0.005413974538445502,-0.0051777865737677,-0.023297686511302033
Fort Wayne - IN,2007,410680.0,2.1484729835552074,0.022870308953315426,-0.005413974538445502,-0.0051777865737677,-0.0228284432664514,0.006795883644372183,-0.028048095527083126
Fort Wayne - IN,2008,412673.5,2.1373869741842486,-0.005159948231052057,-0.0228284432664514,0.006795883644372183,-0.011200495719909699,0.015366205945610951,0.01195583187542424
Fort Wayne - IN,2009,415127.0,2.2220019821605552,0.03958806196458675,-0.011200495719909699,0.015366205945610951,-0.01563082530302927,-0.006292446225415915,-0.0242218560189758
Fort Wayne - IN,2010,417982.0,2.425960316684586,0.09179034769614051,-0.01563082530302927,-0.006292446225415915,-0.02628276717662811,-0.005183824803680209,-0.09808279392155643
Fort Wayne - IN,2011,421133.78125,2.2815777418810423,-0.05951563750262108,-0.02628276717662811,-0.005183824803680209,-0.0037975258231163003,0.0013723354786634012,0.05433181269894087
Fort Wayne - IN,2012,423595.625,2.3451525092482726,0.0278643879628735,-0.0037975258231163003,0.0013723354786634012,-0.0013257128745317003,-0.00703082233667365,-0.026492052484210098
Fort Wayne - IN,2013,426279.59375,2.2785580940528045,-0.02839662449791573,-0.0013257128745317003,-0.00703082233667365,-0.006605030208826071,-0.009240296669304371,0.021365802161242082
Fort Wayne - IN,2014,428848.59375,2.2072385873451594,-0.03130028016129761,-0.006605030208826071,-0.009240296669304371,0.0437891168296337,0.013584727421402952,0.022059983491993236
Fort Wayne - IN,2015,431438.125,2.343374013540903,0.061676806021901585,0.0437891168296337,0.013584727421402952,0.017124230310320898,0.003887142986059248,-0.04809207860049863
Fort Wayne - IN,2016,434042.3125,2.2999848185820557,-0.01851569348645499,0.017124230310320898,0.003887142986059248,0.002724310100078599,-0.0026631504297256504,0.02240283647251424
Fort Wayne - IN,2017,437269.59375,2.3948682662641776,0.04125394520674169,0.002724310100078599,-0.0026631504297256504,0.0118974225819111,0.003366574645042402,-0.04391709563646734
Fort Wayne - IN,2018,441337.875,2.1471516542697597,-0.10343642507770917,0.0118974225819111,0.003366574645042402,0.0192606515884399,0.0021190345287322512,0.10680299972275158
Fort Wayne - IN,2019,445638.875,2.214492753623188,0.03136299162637908,0.0192606515884399,0.0021190345287322512,0.0185346362292767,-0.001513147726654951,-0.02924395709764683
Fort Wayne - IN,2020,449419.59375,2.204524968451415,-0.00450115953437393,0.0185346362292767,-0.001513147726654951,0.082126280546188,0.04568010196089704,0.002988011807718979
Fort Wayne - IN,2021,452563.5,2.173480946376285,-0.01408195530529071,0.082126280546188,0.04568010196089704,-0.0206720846891403,0.010948581621050855,0.05976205726618775
Fort Wayne - IN,2022,455849.21875,2.1194776562367506,-0.024846452060953598,-0.0206720846891403,0.010948581621050855,-0.03157436920702457,-0.013276551850140116,0.03579503368200446
Fresno - CA,2006,886829.75,3.0819167842143433,-0.036584270473752026,0.019318321377038997,0.012123633176088396,0.011780872106552102,0.012017060071229903,0.04870790364984042
Fresno - CA,2007,899351.3125,3.154591014711002,0.023580854249179616,0.011780872106552102,0.012017060071229903,-0.028140864625573157,0.0014834622852504253,-0.011563794177949713
Fresno - CA,2008,912630.6875,3.224327158336246,0.022106239224051236,-0.028140864625573157,0.0014834622852504253,-0.0469878061711788,-0.02042110450565815,-0.02062277693880081
Fresno - CA,2009,924220.6875,3.2850160450354084,0.01882218637220358,-0.0469878061711788,-0.02042110450565815,-0.00945600791275501,-0.00011762883514165531,-0.03924329087786173
Fresno - CA,2010,934254.25,3.304290939140282,0.005867519013797002,-0.00945600791275501,-0.00011762883514165531,-0.02591776323318481,-0.004818820860236911,-0.005985147848938657
Fresno - CA,2011,941736.1875,3.3428940330166927,0.011682716379222543,-0.02591776323318481,-0.004818820860236911,-0.013787062190473081,-0.00861720088869338,-0.016501537239459456
Fresno - CA,2012,948364.0625,3.359061168051774,0.004836269075658262,-0.013787062190473081,-0.00861720088869338,0.0025068061798811,-0.0031983032822608497,-0.013453469964351641
Fresno - CA,2013,956009.1875,3.2793943289765015,-0.023716995639432924,0.0025068061798811,-0.0031983032822608497,-0.0018565237373114,-0.0044917901977897,0.020518692357172075
Fresno - CA,2014,965783.0625,3.2878662599620627,0.0025833828249026986,-0.0018565237373114,-0.0044917901977897,0.0396363382935524,0.009431948885321652,-0.007075173022692399
Fresno - CA,2015,974936.25,3.2240720580791447,-0.019402918743919396,0.0396363382935524,0.009431948885321652,0.042116888135671604,0.028879800811409954,0.02883486762924105
Fresno - CA,2016,983397.25,3.200739911267346,-0.007236856494361227,0.042116888135671604,0.028879800811409954,0.0244436577856541,0.019056197255849852,0.03611665730577118
Fresno - CA,2017,992144.25,3.1299919891330847,-0.0221036148189399,0.0244436577856541,0.019056197255849852,0.028415542304515796,0.019884694367647098,0.04115981207478975
Fresno - CA,2018,999450.5,3.144447934978043,0.004618524870078696,0.028415542304515796,0.019884694367647098,0.0344527132511139,0.017311096191406253,0.015266169497568403
Fresno - CA,2019,1006304.0,3.0580400404115378,-0.027479511937636387,0.0344527132511139,0.017311096191406253,0.0478002411425114,0.02775245718657975,0.04479060812904264
Fresno - CA,2020,1010398.0,2.963568657434939,-0.030892788102239922,0.0478002411425114,0.02775245718657975,0.061124509453773,0.02467833086848205,0.058645245288819675
Fresno - CA,2021,1013711.0,3.0344229694057367,0.02390844288120001,0.061124509453773,0.02467833086848205,-0.030690563768148403,0.0009301025420427531,0.0007698879872820377
Fresno - CA,2022,1017621.0,2.952372883653468,-0.027039765576365022,-0.030690563768148403,0.0009301025420427531,-0.012285549923777603,0.006012267433106851,0.027969868118407775
Gainesville - FL,2006,256605.984375,2.0046623794212217,-0.021309040552792053,0.030446121126413296,0.023251432925462695,-0.004239895284175902,-0.0040037073194981,0.044560473478254745
Gainesville - FL,2007,259890.8125,2.1106241605994205,0.05285766933422058,-0.004239895284175902,-0.0040037073194981,-0.052739703387022,-0.023115376476198414,-0.05686137665371868
Gainesville - FL,2008,262146.40625,2.0585974579214223,-0.024649913352277023,-0.052739703387022,-0.023115376476198414,-0.0272355123460293,-0.0006688106805086483,0.0015345368760786085
Gainesville - FL,2009,263830.40625,2.3237525975390505,0.1288037826906465,-0.0272355123460293,-0.0006688106805086483,-0.00946420960500836,-0.00012583052739500653,-0.12947259337115513
Gainesville - FL,2010,265532.8125,2.3487480046696687,0.010756483782778499,-0.00946420960500836,-0.00012583052739500653,-0.02256620337069035,-0.0014672609977424492,-0.010882314310173506
Gainesville - FL,2011,268250.625,2.30448771172368,-0.018844206725452266,-0.02256620337069035,-0.0014672609977424492,-0.0021922572553158028,0.0029776040464638987,0.017376945727709817
Gainesville - FL,2012,270418.5,2.6244782715443162,0.13885539861754959,-0.0021922572553158028,0.0029776040464638987,0.010620954111218502,0.004915844649076552,-0.13587779457108567
Gainesville - FL,2013,272586.6875,2.298407871954052,-0.12424198863661963,0.010620954111218502,0.004915844649076552,-0.004743445836007601,-0.007378712296485901,0.1291578332856962
Gainesville - FL,2014,276560.90625,2.3595834409157415,0.02661649818910482,-0.004743445836007601,-0.007378712296485901,0.0418556054830551,0.011651216074824354,-0.03399521048559072
Gainesville - FL,2015,281472.09375,2.354653380910703,-0.002089377268695048,0.0418556054830551,0.011651216074824354,0.034089371830225,0.02085228450596335,0.013740593343519403
Gainesville - FL,2016,286653.1875,2.6569528388792776,0.12838384639511366,0.034089371830225,0.02085228450596335,0.0223520264923573,0.016964565962553052,-0.1075315618891503
Gainesville - FL,2017,290058.28125,2.408478952464383,-0.09351836539172546,0.0223520264923573,0.016964565962553052,0.016752980858087498,0.0082221329212188,0.11048293135427852
Gainesville - FL,2018,293142.6875,2.577410439589091,0.07014032111505697,0.016752980858087498,0.0082221329212188,0.03471185934543611,0.017570242285728458,-0.06191818819383817
Gainesville - FL,2019,294829.8125,2.1799375570800503,-0.15421404228206995,0.03471185934543611,0.017570242285728458,0.007403075799346001,-0.012644708156585648,0.1717842845677984
Gainesville - FL,2020,298235.40625,2.1846965699208445,0.0021830959448071044,0.007403075799346001,-0.012644708156585648,0.064618518829346,0.028172340244055044,-0.014827804101392752
Gainesville - FL,2021,301021.90625,2.308535363227361,0.05668466505213742,0.064618518829346,0.028172340244055044,-0.016821915209293395,0.014798751100897761,-0.028512324808082377
Gainesville - FL,2022,305320.0,2.129362122709648,-0.0776133835208946,-0.016821915209293395,0.014798751100897761,-0.024270820230245602,-0.005973002873361149,0.09241213462179236
Gainesville - GA,2006,167995.0,3.180365442159547,-0.005491538793314133,0.0279547512829304,0.0207600630819798,-0.0082021680623293,-0.007965980097651499,0.026251601875293934
Gainesville - GA,2007,173652.609375,2.9899894298327427,-0.05985979152054114,-0.0082021680623293,-0.007965980097651499,-0.0480500108674169,-0.018425683956593317,0.05189381142288964
Gainesville - GA,2008,177591.0,3.324548532731377,0.11189307211609407,-0.0480500108674169,-0.018425683956593317,-0.0295988327860832,-0.00303213112056255,-0.1303187560726874
Gainesville - GA,2009,178887.890625,3.315850077724682,-0.0026164319519042783,-0.0295988327860832,-0.00303213112056255,-0.01085880276188254,-0.0015204236842691864,-0.00041569916865827165
Gainesville - GA,2010,180487.390625,2.8665651470448275,-0.13549615336895793,-0.01085880276188254,-0.0015204236842691864,-0.018939444206655,0.0021594981662929023,0.13397572968468874
Gainesville - GA,2011,182300.796875,2.907453177349371,0.014263771519965449,-0.018939444206655,0.0021594981662929023,-0.005948603436350801,-0.0007787421345710997,-0.012104273353672547
Gainesville - GA,2012,183983.40625,3.1750657958865385,0.0920436554652072,-0.005948603436350801,-0.0007787421345710997,-0.005720211528241629,-0.011425320990383578,-0.0928223975997783
Gainesville - GA,2013,186075.890625,3.2103894959464223,0.011125344270234497,-0.005720211528241629,-0.011425320990383578,0.0196691144406796,0.0170338479802013,-0.022550665260618073
Gainesville - GA,2014,188594.09375,3.1442644264426445,-0.02059721089521076,0.0196691144406796,0.0170338479802013,0.055079756468534496,0.02487536706030375,0.03763105887541206
Gainesville - GA,2015,191584.390625,3.1578524209397894,0.004321517739688976,0.055079756468534496,0.02487536706030375,0.0215095545053482,0.00827246718108655,0.020553849320614773
Gainesville - GA,2016,194911.890625,3.3552873986735445,0.06252191407823858,0.0215095545053482,0.00827246718108655,0.0277165153026581,0.02232905477285385,-0.054249446897152026
Gainesville - GA,2017,197249.890625,3.214809000523286,-0.04186776912338244,0.0277165153026581,0.02232905477285385,0.007881250441074399,-0.0006495974957942997,0.0641968238962363
Gainesville - GA,2018,199580.90625,3.0897031586324273,-0.038915482030346095,0.007881250441074399,-0.0006495974957942997,0.013813669949770003,-0.003327947109937647,0.03826588453455179
Gainesville - GA,2019,201987.703125,3.2817303213786677,0.06215068337866995,0.013813669949770003,-0.003327947109937647,0.038141893327236207,0.018094109371304557,-0.0654786304886076
Gainesville - GA,2020,204299.8125,2.8984648406513926,-0.11678762213656353,0.038141893327236207,0.018094109371304557,0.063017955303192,0.02657177671790105,0.13488173150786809
Gainesville - GA,2021,208483.703125,2.720454146940207,-0.06141550907037403,0.063017955303192,0.02657177671790105,-0.0476098711788654,-0.015989204868674244,0.08798728578827508
Gainesville - GA,2022,214367.703125,2.719849132054894,-0.0002223948108051036,-0.0476098711788654,-0.015989204868674244,-0.055655233360827006,-0.03735741600394255,-0.01576681005786914
Glens Falls - NY,2006,128435.0,2.128946734152808,0.006715430830371888,-0.0029991198033093996,-0.01019380800426,-0.002436402156949003,-0.0022002141922712014,-0.016909238834631888
Glens Falls - NY,2007,128869.6015625,2.0044884582502136,-0.058460023403131854,-0.002436402156949003,-0.0022002141922712014,-0.031058267049491408,-0.0014339401386678254,0.056259809210860656
Glens Falls - NY,2008,129023.1953125,2.086838052363464,0.041082598293000976,-0.031058267049491408,-0.0014339401386678254,-0.0165698776990175,0.00999682396650315,-0.042516538431668804
Glens Falls - NY,2009,128858.59375,2.090818096890431,0.0019072129351193523,-0.0165698776990175,0.00999682396650315,-0.002276307143271001,0.007062071934342353,0.008089611031383798
Glens Falls - NY,2010,129111.296875,1.8823795667636598,-0.09969233116777172,-0.002276307143271001,0.007062071934342353,-0.021631338045001003,-0.0005323956720531021,0.10675440310211408
Glens Falls - NY,2011,129112.796875,2.1240007927594635,0.12835946068582682,-0.021631338045001003,-0.0005323956720531021,-0.0083736193403602,-0.003203758038580499,-0.12889185635787992
Glens Falls - NY,2012,128940.0,2.266204885162231,0.06695105429693304,-0.0083736193403602,-0.003203758038580499,-0.00039502359926700016,-0.00610013306140895,-0.07015481233551354
Glens Falls - NY,2013,128625.59375,2.4681906549574313,0.08912952713043884,-0.00039502359926700016,-0.00610013306140895,0.0059335444271563995,0.003298277966678099,-0.0952296601918478
Glens Falls - NY,2014,128343.3046875,2.350368656932196,-0.04773618188229756,0.0059335444271563995,0.003298277966678099,0.0591357407867908,0.028931351378560052,0.05103445984897566
Glens Falls - NY,2015,127980.6953125,2.19189733641722,-0.06742402731060074,0.0591357407867908,0.028931351378560052,0.0020806596502662006,-0.01115642767399545,0.09635537868916079
Glens Falls - NY,2016,127860.296875,2.1829401336424383,-0.004086506528368053,0.0020806596502662006,-0.01115642767399545,0.0065625195354222995,0.0011750590056180503,-0.007069921145627397
Glens Falls - NY,2017,127752.40625,2.317096052536624,0.06145652683123942,0.0065625195354222995,0.0011750590056180503,-0.0056536046564579015,-0.0141844525933266,-0.06028146782562137
Glens Falls - NY,2018,127578.90625,2.0107520120724347,-0.13221033289872536,-0.0056536046564579015,-0.0141844525933266,-0.004114167608320698,-0.021255784668028348,0.11802588030539876
Glens Falls - NY,2019,127293.1953125,2.1125035400736336,0.050603718106603315,-0.004114167608320698,-0.021255784668028348,0.0091473759263754,-0.01090040802955625,-0.07185950277463166
Glens Falls - NY,2020,126682.796875,1.7615341510491251,-0.16613907733961716,0.0091473759263754,-0.01090040802955625,-0.014172127217054402,-0.05061830580234535,0.15523866931006092
Glens Falls - NY,2021,126478.6953125,2.0172045970683365,0.1451407830310531,-0.014172127217054402,-0.05061830580234535,-0.031190244406461703,0.00043042190372945266,-0.19575908883339846
Glens Falls - NY,2022,126021.203125,1.8407521668870281,-0.08747373986642305,-0.031190244406461703,0.00043042190372945266,0.008910403788089799,0.027208221144974253,0.0879041617701525
Grand Rapids - MI,2006,977813.1875,2.273235158158885,0.014519588375867318,-0.014174441218376202,-0.021369129419326803,-0.0043683172166348,-0.004132129251956999,-0.03588871779519412
Grand Rapids - MI,2007,982366.5,2.2507492142387253,-0.009891604851990535,-0.0043683172166348,-0.004132129251956999,-0.0264783625602722,0.003145964350551384,0.005759475600033537
Grand Rapids - MI,2008,985284.4375,2.284542052293532,0.015014039698881465,-0.0264783625602722,0.003145964350551384,-0.0156065884083509,0.010960113257169751,-0.01186807534833008
Grand Rapids - MI,2009,987937.375,2.357172609656043,0.03179217352974293,-0.0156065884083509,0.010960113257169751,-0.013843032237142321,-0.004504653159528967,-0.02083206027257318
Grand Rapids - MI,2010,991859.6875,2.431048855804342,0.031341042164527495,-0.013843032237142321,-0.004504653159528967,-0.0147717710286379,0.00632717134431,-0.03584569532405646
Grand Rapids - MI,2011,1001180.0,2.3345201559615996,-0.039706606312033536,-0.0147717710286379,0.00632717134431,-0.002407668441534002,0.0027621928602456994,0.04603377765634353
Grand Rapids - MI,2012,1013204.0,2.3884946155745714,0.023120151468874143,-0.002407668441534002,0.0027621928602456994,0.008405618965625802,0.002700509503483852,-0.02035795860862844
Grand Rapids - MI,2013,1025156.0,2.520636695497747,0.05532442026937029,0.008405618965625802,0.002700509503483852,0.0116786498725414,0.0090433834120631,-0.052623910765886434
Grand Rapids - MI,2014,1036115.0,2.421333841234199,-0.03939594089101322,0.0116786498725414,0.0090433834120631,0.054128216743469196,0.02392382733523845,0.04843932430307632
Grand Rapids - MI,2015,1045863.0625,2.458202445942237,0.015226568133721443,0.054128216743469196,0.02392382733523845,0.0191309491991997,0.005893861874938049,0.008697259201517007
Grand Rapids - MI,2016,1056563.0,2.3907913787261132,-0.027422911130610638,0.0191309491991997,0.005893861874938049,0.013179642796516396,0.007792182266712147,0.03331677300554869
Grand Rapids - MI,2017,1066299.0,2.351654520693204,-0.016369834014443595,0.013179642796516396,0.007792182266712147,0.011213451832532896,0.0026826038956641977,0.024162016281155742
Grand Rapids - MI,2018,1073972.0,2.370614975555365,0.00806260217872994,0.011213451832532896,0.0026826038956641977,0.025620999902486803,0.008479382842779153,-0.005379998283065741
Grand Rapids - MI,2019,1079943.0,2.3093915501931273,-0.02582596752047222,0.025620999902486803,0.008479382842779153,0.0356483292877674,0.01560054533183575,0.03430535036325137
Grand Rapids - MI,2020,1085451.0,2.0142882106842923,-0.12778402150304757,0.0356483292877674,0.01560054533183575,0.047060063362121596,0.010613884776830645,0.14338456683488332
Grand Rapids - MI,2021,1088602.0,2.101526963871223,0.043309965636592826,0.047060063362121596,0.010613884776830645,-0.019781550318002702,0.011839115992188454,-0.03269608085976218
Grand Rapids - MI,2022,1093864.0,2.180441177870655,0.037550892925049234,-0.019781550318002702,0.011839115992188454,-0.004917341083288201,0.013380476273596252,-0.02571177693286078
Greensboro - NC,2006,692310.0,2.288041577132577,-0.015300419260343695,0.030936924397945403,0.023742236196994802,-0.006029405534267403,-0.005793217569589601,0.039042655457338496
Greensboro - NC,2007,703210.3125,2.2613657660856785,-0.011658796463099782,-0.006029405534267403,-0.005793217569589601,-0.0516408498510718,-0.022016522940248216,0.0058655788935101805
Greensboro - NC,2008,713309.5625,2.337058242423599,0.03347201831437492,-0.0516408498510718,-0.022016522940248216,-0.0236644248515368,0.0029022768139838513,-0.05548854125462314
Greensboro - NC,2009,720551.875,2.310303526043645,-0.011448031501435125,-0.0236644248515368,0.0029022768139838513,-0.01052888499945402,-0.001190505921840666,0.014350308315418977
Greensboro - NC,2010,726592.25,2.4214064657429892,0.048090191806790965,-0.01052888499945402,-0.001190505921840666,-0.023077212616801263,-0.001978270243853362,-0.04928069772863163
Greensboro - NC,2011,731621.375,2.388237212380468,-0.01369834178267277,-0.023077212616801263,-0.001978270243853362,-0.010991341717541202,-0.0058214804157615,0.011720071538819408
Greensboro - NC,2012,737147.25,2.306856210163495,-0.03407576173551744,-0.010991341717541202,-0.0058214804157615,0.006360976621508599,0.0006558671593666493,0.028254281319755943
Greensboro - NC,2013,742477.75,2.423082888161296,0.05038314806346937,0.006360976621508599,0.0006558671593666493,0.001490770667791401,-0.0011444957926868993,-0.04972728090410272
Greensboro - NC,2014,748285.375,2.4786860801684063,0.022947292591093967,0.001490770667791401,-0.0011444957926868993,0.0278230273872614,-0.0023813620209693458,-0.024091788383780864
Greensboro - NC,2015,753779.625,2.3921631577168734,-0.03490676901112641,0.0278230273872614,-0.0023813620209693458,0.023558616906404505,0.010321529582142854,0.03252540699015706
Greensboro - NC,2016,760321.6875,2.410698433365179,0.007748332545174681,0.023558616906404505,0.010321529582142854,0.002169988766312598,-0.0032174717634916514,0.0025731970369681735
Greensboro - NC,2017,764189.875,2.3425148027177616,-0.028283766108495517,0.002169988766312598,-0.0032174717634916514,0.025028608947992297,0.016497761011123598,0.025066294345003865
Greensboro - NC,2018,769063.75,2.2943160976594705,-0.020575624539222296,0.025028608947992297,0.016497761011123598,0.03170124363899231,0.014559626579284658,0.037073385550345894
Greensboro - NC,2019,774324.8125,2.3955422404605455,0.04412039949697433,0.03170124363899231,0.014559626579284658,0.044420873850584006,0.024373089894652356,-0.02956077291768967
Greensboro - NC,2020,775367.125,2.2394138787131723,-0.06517453923807971,0.044420873850584006,0.024373089894652356,0.09301986384391801,0.05657368525862706,0.08954762913273207
Greensboro - NC,2021,779995.125,2.208364732479277,-0.013864853892812891,0.09301986384391801,0.05657368525862706,-0.019941968768835104,0.011678697541356052,0.07043853915143995
Greensboro - NC,2022,787207.0,2.1709243270695784,-0.016953904787124986,-0.019941968768835104,0.011678697541356052,-0.0225975222736597,-0.004299704916775247,0.028632602328481038
Greenville - NC,2006,154061.59375,1.9380850593351515,-0.10287009576095629,0.0271668337583542,0.0199721455574036,-0.003500345066189802,-0.0032641571015120004,0.12284224131835988
Greenville - NC,2007,158637.203125,2.0256923024777143,0.0452029918504278,-0.003500345066189802,-0.0032641571015120004,-0.0493419815897942,-0.019717654678970617,-0.048467148951939806
Greenville - NC,2008,162989.203125,2.187208165924639,0.07973366105472557,-0.0493419815897942,-0.019717654678970617,-0.0252726550251245,0.0012940466403961494,-0.09945131573369619
Greenville - NC,2009,166336.296875,2.0677919032337693,-0.05459757537087772,-0.0252726550251245,0.0012940466403961494,-0.00835212849453092,0.000986250583082434,0.05589162201127387
Greenville - NC,2010,168746.3125,2.481393391635259,0.2000208472403188,-0.00835212849453092,0.000986250583082434,-0.02338233810663223,-0.002283395733684329,-0.19903459665723636
Greenville - NC,2011,169509.40625,2.5389708925369017,0.02320369720324698,-0.02338233810663223,-0.002283395733684329,-0.006137255862355201,-0.0009673945605754991,-0.02548709293693131
Greenville - NC,2012,170308.8125,2.2878770234074763,-0.09889592270139659,-0.006137255862355201,-0.0009673945605754991,0.010871483609080301,0.005166374146938352,0.09792852814082109
