msa,rdi_positive_count,rent_growth_sum
Davenport - IA,1,0.0003114665159955598
Davenport - IA,1,0.0002723394194618
Davenport - IA,0,-0.0013338763033971003
Davenport - IA,1,-0.004965181625448139
Davenport - IA,1,-0.0053596701472997405
Davenport - IA,1,-0.00516853127628564
Davenport - IA,1,-0.0075381897389888595
Davenport - IA,2,-0.009765153191983681
Davenport - IA,1,-0.01049052905291316
Davenport - IA,1,-0.0127578821033239
Davenport - IA,1,-0.01867699678987258
Davenport - IA,1,-0.016005507484078342
Davenport - IA,0,-0.009228450432419719
Dayton - OH,1,-0.00311555182415756
Dayton - OH,0,0.00014837701019136
Dayton - OH,0,0.0007916960879811597
Dayton - OH,1,-0.0011679744333377602
Dayton - OH,2,-0.00370324998948486
Dayton - OH,2,-0.0028906562365591
Dayton - OH,2,-0.00219017826020716
Dayton - OH,2,-0.0021044952794909205
Dayton - OH,2,-0.00109462756663558
Dayton - OH,1,0.00207812003791334
Dayton - OH,1,0.0029527936130762196
Dayton - OH,1,0.0018061304464936398
Dayton - OH,1,0.004485213197767719
Dayton - OH,0,0.00803793165832756
Daytona Beach - FL,2,-0.0012265916448086396
Daytona Beach - FL,2,-0.00533928894437848
Daytona Beach - FL,2,-0.004763608286157261
Daytona Beach - FL,2,0.0014681415166705402
Daytona Beach - FL,2,0.0048252557870000195
Daytona Beach - FL,2,0.005306731257587621
Daytona Beach - FL,1,0.00711544621735806
Daytona Beach - FL,0,0.007029504515230619
Daytona Beach - FL,0,0.0094072703272104
Daytona Beach - FL,0,0.007119739055633521
Daytona Beach - FL,1,0.004599538445472701
Daytona Beach - FL,2,0.01228931043297046
Daytona Beach - FL,3,0.015407765470445079
Daytona Beach - FL,3,0.0013291807845234205
Denver - CO,2,0.0052194495219737395
Denver - CO,1,0.011510888626799
Denver - CO,2,0.014413301413878801
Denver - CO,3,0.01720245420001448
Denver - CO,3,0.024535154318436957
Denver - CO,2,0.021533690486103284
Denver - CO,3,0.016944470442831483
Denver - CO,2,0.012636980973184078
Denver - CO,2,0.009125523269176442
Denver - CO,2,0.0030293241143226194
Denver - CO,2,-0.0066360836848616805
Denver - CO,1,0.0007909119129180201
Denver - CO,1,-0.0023663002997637204
Denver - CO,0,-0.0057434767484665
Des Moines - IA,2,-0.0034863712266087004
Des Moines - IA,1,0.00014701625332239982
Des Moines - IA,2,0.00056107966229324
Des Moines - IA,3,-0.0010978612117468801
Des Moines - IA,4,-0.00563218691386278
Des Moines - IA,3,-0.005440740892663561
Des Moines - IA,4,-0.00747578344307836
Des Moines - IA,4,-0.013057627854868739
Des Moines - IA,4,-0.01649110219441352
Des Moines - IA,3,-0.014925693161785561
Des Moines - IA,3,-0.017956513538956602
Des Moines - IA,2,-0.02512357290834184
Des Moines - IA,1,-0.019242459908127736
Des Moines - IA,0,-0.016930218972265675
Detroit - MI,2,-0.017474184546153963
Detroit - MI,1,-0.011056482011917963
Detroit - MI,1,-0.0037460174993611804
Detroit - MI,1,-0.0020276986528187805
Detroit - MI,0,-0.00398784526623782
Detroit - MI,0,0.0012504898943007001
Detroit - MI,0,0.004187536239624
Detroit - MI,0,0.0043696787208318405
Detroit - MI,0,0.00458038989454502
Detroit - MI,0,0.005145149305462761
Detroit - MI,0,0.00586462393403048
Detroit - MI,0,0.0023209365084766996
Detroit - MI,0,-0.0016073217615485199
Detroit - MI,1,-0.00289738234132528
Durham - NC,1,9.473511017859997e-05
Durham - NC,1,-0.0026936039794236404
Durham - NC,2,0.00033382321707903955
Durham - NC,3,0.0053955658804624995
Durham - NC,3,0.007345314649864999
Durham - NC,3,0.00874947728589174
Durham - NC,3,0.00902440790086982
Durham - NC,2,0.00450829584151506
Durham - NC,1,0.00891948603093624
Durham - NC,0,0.008616671711206421
Durham - NC,0,0.00529559552669528
Durham - NC,0,0.01611424256116158
Durham - NC,0,0.01759479772299532
Durham - NC,0,0.004871451295912299
East Bay - CA,2,-0.0006834566127509392
East Bay - CA,1,0.0021982354577630404
East Bay - CA,1,0.0031921581830829195
East Bay - CA,2,0.00932359821163116
East Bay - CA,3,0.0238466532435268
East Bay - CA,4,0.030600588861852858
East Bay - CA,5,0.025903263874351934
East Bay - CA,5,0.021473807655274818
East Bay - CA,5,0.014155042544007282
East Bay - CA,5,0.004799846559762939
East Bay - CA,5,-0.01585730649530888
East Bay - CA,5,-0.021366099826991537
East Bay - CA,5,-0.028897465206682637
East Bay - CA,4,-0.03374237734824416
El Paso - TX,3,0.0018772935960441998
El Paso - TX,3,0.0017424614634364995
El Paso - TX,3,-0.0017419713083654201
El Paso - TX,4,-0.004937877552583761
El Paso - TX,4,-0.006410528672859001
El Paso - TX,5,-0.01313900845125312
El Paso - TX,4,-0.016238965466618502
El Paso - TX,3,-0.01629304066300388
El Paso - TX,2,-0.01522130649536844
El Paso - TX,1,-0.011751281376928081
El Paso - TX,0,-0.00420871768146752
El Paso - TX,1,0.0037037974223495
El Paso - TX,1,0.0094188237562776
El Paso - TX,1,0.010826798714697359
Elkhart - IN,3,-0.0029242678545415195
Elkhart - IN,3,-0.00044778939336536007
Elkhart - IN,2,-0.0006422761827706801
Elkhart - IN,2,-0.0041448440402745606
Elkhart - IN,1,-0.0059465985745191
Elkhart - IN,1,-0.0023729554377496
Elkhart - IN,1,-0.00039726290851829977
Elkhart - IN,1,0.00494986586272716
Elkhart - IN,1,0.0064280267804861
Elkhart - IN,1,0.00487307049334048
Elkhart - IN,0,0.00547733381390572
Elkhart - IN,1,0.01658187191933386
Elkhart - IN,1,0.010105497948825301
Elkhart - IN,1,0.00786683037877076
Eugene - OR,4,0.003902484709396941
Eugene - OR,3,-0.00143245481885968
Eugene - OR,3,-0.00537464939989148
Eugene - OR,3,-0.005447634914889919
Eugene - OR,3,0.00081736720167098
Eugene - OR,4,0.00605683987960216
Eugene - OR,5,0.0137653617188334
Eugene - OR,4,0.0176350491121411
Eugene - OR,3,0.0195889018476009
Eugene - OR,2,0.01986487917602056
Eugene - OR,1,0.01467374265193934
Eugene - OR,1,0.006856325455009899
Eugene - OR,2,0.007041470147669279
Eugene - OR,3,0.00357003677636382
Evansville - IN,1,-0.0023531000129878204
Evansville - IN,1,0.0004390459507704001
Evansville - IN,0,0.0012196075171232597
Evansville - IN,0,-0.00023603960871692014
Evansville - IN,1,-0.0049789741635322205
Evansville - IN,2,-0.00456075863912698
Evansville - IN,2,-0.00661808289587496
Evansville - IN,2,-0.006561538949608779
Evansville - IN,3,-0.007246332801878421
Evansville - IN,2,-0.00600316058844326
Evansville - IN,1,-0.00494015458971262
Evansville - IN,1,-0.00441812593489884
Evansville - IN,1,-0.0012565003708005
Evansville - IN,0,0.0032152080908417597
Fargo - ND,0,-0.00267002373002468
Fargo - ND,0,-7.51004554328024e-06
Fargo - ND,0,-0.00021206033416088025
Fargo - ND,0,-0.0013031108770519201
Fargo - ND,1,-0.0035111979115754
Fargo - ND,2,-0.00603172918781634
Fargo - ND,2,-0.008964815549552422
Fargo - ND,2,-0.013020882988348578
Fargo - ND,2,-0.01617138055153186
Fargo - ND,1,-0.019728733273223005
Fargo - ND,0,-0.02008073707111174
Fargo - ND,0,-0.02715946813113982
Fargo - ND,0,-0.021535802446305718
Fargo - ND,0,-0.0143328396603465
Fayetteville - NC,0,0.0004211658146232794
Fayetteville - NC,0,-0.006863727443851481
Fayetteville - NC,0,-0.0066566033521666705
Fayetteville - NC,0,-0.00573749893810597
Fayetteville - NC,0,-0.00965715392958369
Fayetteville - NC,0,-0.01623853079508987
Fayetteville - NC,0,-0.012594113219529367
Fayetteville - NC,0,-0.01472308291122314
Fayetteville - NC,0,-0.005777816800400601
Fayetteville - NC,0,0.0015111360233276794
Fayetteville - NC,0,0.018873145803809138
Fayetteville - NC,0,0.02670376729220142
Fayetteville - NC,0,0.0370106080546974
Fayetteville - NC,0,0.02637170301750294
Flint - MI,0,-0.0031131415627896194
Flint - MI,0,-0.00012893453240389978
Flint - MI,0,0.0003011485561728802
Flint - MI,0,0.0005588447675109002
Flint - MI,0,-0.00303496811538934
Flint - MI,0,-0.0031727149151265593
Flint - MI,0,-0.00027003660798073995
Flint - MI,0,0.0007540630176663199
Flint - MI,0,0.00253939293324946
Flint - MI,0,0.006940139457583419
Flint - MI,0,0.0164890982210636
Flint - MI,1,0.015808448381721962
Flint - MI,2,0.01575677562505006
Flint - MI,2,0.012416767142713083
Fort Collins - CO,2,0.00297768083401028
Fort Collins - CO,3,0.00628278120420876
Fort Collins - CO,2,0.0060702761169523205
Fort Collins - CO,3,0.00617586742155254
Fort Collins - CO,3,0.011749035445973239
Fort Collins - CO,2,0.00947065586224196
Fort Collins - CO,2,0.0016350926598533606
Fort Collins - CO,2,0.00253471971955146
Fort Collins - CO,1,-9.681307710720024e-06
Fort Collins - CO,2,-0.007495528110302979
Fort Collins - CO,2,-0.00994706063065676
Fort Collins - CO,1,0.00185949727892884
Fort Collins - CO,1,-0.00263827592134466
Fort Collins - CO,1,-0.00101579874753942
Fort Lauderdale - FL,3,-0.00823809402063488
Fort Lauderdale - FL,3,-0.013302461430430379
Fort Lauderdale - FL,3,-0.006440481403842541
Fort Lauderdale - FL,3,0.00467299721203744
Fort Lauderdale - FL,3,0.011233101924881299
Fort Lauderdale - FL,3,0.01353737683966752
Fort Lauderdale - FL,3,0.010529869981110041
Fort Lauderdale - FL,3,0.00954873096197838
Fort Lauderdale - FL,2,0.007330833747982962
Fort Lauderdale - FL,2,0.0041250258684158
Fort Lauderdale - FL,2,-0.0036291178315877803
Fort Lauderdale - FL,1,0.018978259898722157
Fort Lauderdale - FL,0,0.018852541036903838
Fort Lauderdale - FL,0,0.015171749424189298
Fort Myers - FL,3,-0.00402942872606212
Fort Myers - FL,4,-0.006401202501729079
Fort Myers - FL,5,-0.0022522896993904993
Fort Myers - FL,4,0.00476917657069862
Fort Myers - FL,3,0.01460228408686814
Fort Myers - FL,2,0.019025249499827562
Fort Myers - FL,2,0.02045933809131378
Fort Myers - FL,1,0.019177865050733038
Fort Myers - FL,2,0.01472454369068144
Fort Myers - FL,3,0.00765532813966272
Fort Myers - FL,3,-0.00278017856180668
Fort Myers - FL,2,0.02294802349060774
Fort Myers - FL,2,0.027070443145930757
Fort Myers - FL,1,0.014016738347709163
Fort Wayne - IN,3,-0.0010241114418022396
Fort Wayne - IN,2,0.00137570762308314
Fort Wayne - IN,3,0.0024038482573814604
Fort Wayne - IN,2,-0.00028986016986889995
Fort Wayne - IN,2,-0.004886266763787681
Fort Wayne - IN,3,-0.0008445548824965798
Fort Wayne - IN,3,0.0011195121333003
Fort Wayne - IN,2,0.0007836816832423397
Fort Wayne - IN,2,0.0028674561530351596
Fort Wayne - IN,1,0.00496890544891354
Fort Wayne - IN,0,0.0024299319833517
Fort Wayne - IN,1,0.01013983804732554
Fort Wayne - IN,1,0.0120815919712185
Fort Wayne - IN,1,0.00873601716011756
Fresno - CA,4,0.0017083526123314995
Fresno - CA,3,-0.0020973051432520195
Fresno - CA,3,-0.006506041111424559
Fresno - CA,3,-0.007370761455968
Fresno - CA,3,-0.00386000466533004
Fresno - CA,3,-0.00188381196931004
Fresno - CA,4,0.00500578582286834
Fresno - CA,4,0.0110117321833968
Fresno - CA,3,0.015632626786828002
Fresno - CA,3,0.01982278712093826
Fresno - CA,3,0.023967490345239616
Fresno - CA,3,0.0224785106256603
Fresno - CA,2,0.01807269919663658
Fresno - CA,3,0.015281264297664063
Gainesville - FL,2,-0.00024119024164974016
Gainesville - FL,3,-0.00560209597460922
Gainesville - FL,3,-0.00448771747760472
Gainesville - FL,3,0.00119015951640904
Gainesville - FL,3,0.00017307312227783991
Gainesville - FL,2,0.00259475959464906
Gainesville - FL,2,0.0072085421532392
Gainesville - FL,1,0.010477201268076861
Gainesville - FL,1,0.01114275399595494
Gainesville - FL,2,0.01596212796866888
Gainesville - FL,3,0.011583544686436641
Gainesville - FL,3,0.01239887010306126
Gainesville - FL,4,0.011185114644467881
Gainesville - FL,5,0.00832913797348744
Grand Rapids - MI,0,-0.00248869867064054
Grand Rapids - MI,0,0.00263339453376834
Grand Rapids - MI,0,0.00373037518002096
Grand Rapids - MI,1,0.00371291697956624
Grand Rapids - MI,2,0.00365446493960916
Grand Rapids - MI,2,0.00940643819048996
Grand Rapids - MI,2,0.00946964975446456
Grand Rapids - MI,3,0.01094691436737768
Grand Rapids - MI,3,0.01094762831926338
Grand Rapids - MI,3,0.01066441126167768
Grand Rapids - MI,3,0.00948035642504688
Grand Rapids - MI,4,0.00977567527443168
Grand Rapids - MI,3,0.00980446953326462
Grand Rapids - MI,2,0.01192709449678658
Greeley - CO,5,0.00138275594217706
Greeley - CO,5,0.0006890136632137398
Greeley - CO,5,-0.0008644826826639199
Greeley - CO,5,-0.0008099705097265403
Greeley - CO,5,0.005414303008001301
Greeley - CO,5,0.00812691254541276
Greeley - CO,5,0.006607118435204002
Greeley - CO,5,0.0102759042754769
Greeley - CO,4,0.00761373490095138
Greeley - CO,3,-4.5328214764599886e-05
Greeley - CO,2,-0.00527909081429242
Greeley - CO,1,-0.00530081316828724
Greeley - CO,0,-0.01188410446047776
Greeley - CO,0,-0.01503977910615498
Green Bay - WI,1,-0.00268376773892666
Green Bay - WI,0,-0.0007032368026556998
Green Bay - WI,0,-0.0021650669790687594
Green Bay - WI,0,-0.0044921984590473
Green Bay - WI,1,-0.008638346350926359
Green Bay - WI,1,-0.007833372149616399
Green Bay - WI,1,-0.009486826881766261
Green Bay - WI,2,-0.006147885136306261
Green Bay - WI,2,-0.00789450295269486
Green Bay - WI,1,-0.00633748061954974
Green Bay - WI,1,-0.007924815267324439
Green Bay - WI,1,-0.01226936671882868
Green Bay - WI,0,-0.013097071833908541
Green Bay - WI,0,-0.00707045923918488
Greensboro - NC,0,0.0002201214898378
Greensboro - NC,1,-0.00534114674665028
Greensboro - NC,2,-0.00562868309207254
Greensboro - NC,2,-0.0010225723031908002
Greensboro - NC,2,-0.0015070328954607
Greensboro - NC,2,-0.0016789269633591002
Greensboro - NC,2,0.0009309064596891402
Greensboro - NC,1,0.00192297492176294
Greensboro - NC,1,0.005095648765563961
Greensboro - NC,1,0.008066056296229359
Greensboro - NC,1,0.013897548243403422
Greensboro - NC,0,0.02249929364770652
Greensboro - NC,0,0.02469793502241372
Greensboro - NC,0,0.020521492324769516
Greenville - NC,3,0.0005453943740576595
Greenville - NC,3,-0.004322880832478381
Greenville - NC,4,-0.00414541210047896
Greenville - NC,3,0.0009030264336615998
Greenville - NC,2,-0.0024140610359609
Greenville - NC,2,-0.00344651588238774
Greenville - NC,3,-0.0013980825897306197
Greenville - NC,2,-0.0012529143597930998
Greenville - NC,2,-0.00289268861524762
Greenville - NC,3,0.0015009164810180398
Greenville - NC,2,0.0045913491398095595
Greenville - NC,1,0.00918602552264918
Greenville - NC,1,0.01341255735605946
Greenville - NC,1,0.012710877321660421
Greenville - SC,1,0.00056718797422946
Greenville - SC,2,-0.00386539963074028
Greenville - SC,3,-0.0015088070649654003
Greenville - SC,3,0.00547588760964568
Greenville - SC,2,0.00976773011498148
Greenville - SC,2,0.00992547357454892
Greenville - SC,2,0.006999607570469341
Greenville - SC,1,0.00138419121503828
Greenville - SC,1,0.0014423931017517801
Greenville - SC,2,-0.0031465420499444405
Greenville - SC,2,-0.00393964666873218
Greenville - SC,1,0.004192909225821559
Greenville - SC,1,0.011052544228732638
Greenville - SC,1,0.004276363784447381
Gulfport-Biloxi-Pascagoula - MS,1,-0.00045117023400957965
Gulfport-Biloxi-Pascagoula - MS,1,-0.00793924406170838
Gulfport-Biloxi-Pascagoula - MS,2,-0.010168696846812899
Gulfport-Biloxi-Pascagoula - MS,2,-0.00563243748620148
Gulfport-Biloxi-Pascagoula - MS,1,-0.0094414912164211
Gulfport-Biloxi-Pascagoula - MS,1,-0.01423244033940132
Gulfport-Biloxi-Pascagoula - MS,2,-0.014172882027924041
Gulfport-Biloxi-Pascagoula - MS,1,-0.01438974114134906
Gulfport-Biloxi-Pascagoula - MS,2,-0.009516541752964259
Gulfport-Biloxi-Pascagoula - MS,3,-0.0012741828337311807
Gulfport-Biloxi-Pascagoula - MS,3,-0.00180151462554932
Gulfport-Biloxi-Pascagoula - MS,3,0.00330915246158838
Gulfport-Biloxi-Pascagoula - MS,4,0.011354980990290638
Gulfport-Biloxi-Pascagoula - MS,3,0.01099224425852298
Hagerstown - MD,3,0.00099727367050946
Hagerstown - MD,4,0.00292569226585328
Hagerstown - MD,4,0.00106656025163832
Hagerstown - MD,4,0.0016715719830245
Hagerstown - MD,3,0.0017064906191080799
Hagerstown - MD,2,-0.00379658071324228
Hagerstown - MD,1,-0.00422073360532524
Hagerstown - MD,1,-0.00573623403906824
Hagerstown - MD,1,-0.00317155327647928
Hagerstown - MD,2,-0.00632624607533218
Hagerstown - MD,3,0.0050993170589208395
Hagerstown - MD,4,-0.0005385031923651404
Hagerstown - MD,3,0.008598913066089179
Hagerstown - MD,3,0.004813402704894581
Harrisburg - PA,3,0.0017578155267984
Harrisburg - PA,3,0.00372174414806068
Harrisburg - PA,3,0.0019606295507401403
Harrisburg - PA,2,0.0023187214042991408
Harrisburg - PA,2,0.0010355775710195404
Harrisburg - PA,2,-0.00207878882065414
Harrisburg - PA,2,-0.0012599548324942402
Harrisburg - PA,1,-0.0014025831595062999
Harrisburg - PA,2,0.0005607884377241202
Harrisburg - PA,2,0.00023086443543432017
Harrisburg - PA,1,0.00267491042613978
Harrisburg - PA,1,9.40391793846803e-05
Harrisburg - PA,1,-0.00334433633834126
Harrisburg - PA,0,-0.004292233102023641
Hartford - CT,2,-0.011023898608982497
Hartford - CT,2,-0.0070296538062393
Hartford - CT,2,-0.00403172587975852
Hartford - CT,1,-0.00515837352722876
Hartford - CT,1,-0.00337000135332342
Hartford - CT,1,-0.0032508664764463605
Hartford - CT,2,-0.00373240336775778
Hartford - CT,2,-0.00378179382532834
Hartford - CT,2,-0.0028305400162935202
Hartford - CT,1,-0.00500426553189754
Hartford - CT,1,-0.0036447927355765996
Hartford - CT,0,-0.006938664801418739
Hartford - CT,0,-0.00505276005715128
Hartford - CT,0,-0.000991272367537
Honolulu - HI,4,0.015278446616139262
Honolulu - HI,4,0.006502972950693221
Honolulu - HI,4,0.0021521535119973
Honolulu - HI,4,0.00717940828762946
Honolulu - HI,4,0.017059862753376343
Honolulu - HI,5,0.00781323863193392
Honolulu - HI,5,0.00436695199459792
Honolulu - HI,5,0.0030985308811068606
Honolulu - HI,5,-0.0020040780305862196
Honolulu - HI,5,-0.00701755098998544
Honolulu - HI,5,-0.00630703065544364
Honolulu - HI,4,-0.00373231004923578
Honolulu - HI,3,-0.015122021036222521
Honolulu - HI,3,-0.011245329724624721
Houston - TX,3,0.00478715589269998
Houston - TX,3,0.00802779812365772
Houston - TX,3,0.00826430004090074
Houston - TX,3,0.00741917397826912
Houston - TX,3,0.006974192149937139
Houston - TX,4,0.0078130788169801
Houston - TX,4,-0.0013298453763127798
Houston - TX,4,-0.0017036797478795604
Houston - TX,5,-0.008592596277594601
Houston - TX,5,-0.0108459647744894
Houston - TX,5,-0.01694565713405608
Houston - TX,5,-0.007471459545195081
Houston - TX,4,-0.01268751863390202
Houston - TX,3,-0.012353504123166159
Huntington - WV,2,-0.0027597437147050797
Huntington - WV,2,0.00065325894393028
Huntington - WV,1,-3.699115477499987e-05
Huntington - WV,0,1.649470068516021e-05
Huntington - WV,0,-0.0051448954734951
Huntington - WV,0,-0.00739482045173642
Huntington - WV,0,-0.012159851775504622
Huntington - WV,0,-0.013597540208138501
Huntington - WV,0,-0.01705201624426988
Huntington - WV,0,-0.01186638523358852
Huntington - WV,0,-0.012689805147238081
Huntington - WV,1,-0.01981921717524528
Huntington - WV,1,-0.01764030847698448
Huntington - WV,1,-0.010852527059614639
Huntsville - AL,2,-0.00030893008224669975
Huntsville - AL,3,-0.004222931945696539
Huntsville - AL,3,-0.00436538928188388
Huntsville - AL,2,-0.0032451408915221995
Huntsville - AL,2,-0.006561629939824359
Huntsville - AL,2,-0.00900526619516314
Huntsville - AL,2,-0.01038231258280574
Huntsville - AL,2,-0.007106887595728041
Huntsville - AL,3,0.00021299440413711997
Huntsville - AL,3,0.008997895941138239
Huntsville - AL,3,0.01306363716721532
Huntsville - AL,2,0.010414751060307
Huntsville - AL,1,0.0027778340503573397
Huntsville - AL,0,-0.01099415626376864
Indianapolis - IN,3,-0.0033606023993342808
Indianapolis - IN,2,0.001947921467944979
Indianapolis - IN,1,0.00344717069528998
Indianapolis - IN,2,0.00021550557576121963
Indianapolis - IN,3,-0.00479815904982384
Indianapolis - IN,2,-0.00303521538153286
Indianapolis - IN,2,-0.0031195675954222195
Indianapolis - IN,2,-0.0012567784637212596
Indianapolis - IN,2,-6.812307983637979e-05
Indianapolis - IN,1,0.00325347855687136
Indianapolis - IN,1,0.0061845608055591
Indianapolis - IN,1,0.00871666911989454
Indianapolis - IN,1,0.013148205168545299
Indianapolis - IN,0,0.01356117408722644
Inland Empire - CA,5,-0.012506477860733842
Inland Empire - CA,5,-0.013377407426014523
Inland Empire - CA,5,-0.01081399009563028
Inland Empire - CA,5,-0.00220905118621888
Inland Empire - CA,4,0.0034480826463549803
Inland Empire - CA,4,0.0117725511081516
Inland Empire - CA,4,0.017380928061902463
Inland Empire - CA,4,0.02148250583559268
Inland Empire - CA,3,0.02258602455258364
Inland Empire - CA,3,0.02321506179869172
Inland Empire - CA,2,0.025764063000679
Inland Empire - CA,2,0.029698338545858738
Inland Empire - CA,2,0.0219378547742962
Inland Empire - CA,2,0.015458277240395482
Jackson - MS,1,-0.00031658890657124025
Jackson - MS,2,-0.0057023687753826
Jackson - MS,3,-0.00592090380378062
Jackson - MS,3,-0.00202883561141786
Jackson - MS,3,0.0001934371422976401
Jackson - MS,3,0.0010507120750844598
Jackson - MS,3,-0.00073518492281438
Jackson - MS,2,-0.00342756062746048
Jackson - MS,1,-0.00310931000858544
Jackson - MS,1,-0.0034197816625237396
Jackson - MS,1,-0.0024790352210402595
Jackson - MS,1,-0.00014022253453734048
Jackson - MS,1,0.0040494760498404
Jackson - MS,1,0.0043612970039248
Jacksonville - FL,4,-0.0098699855618178
Jacksonville - FL,5,-0.01102933082729572
Jacksonville - FL,4,-0.007786698453128321
Jacksonville - FL,3,-0.00229630786925554
Jacksonville - FL,2,0.00045083928853269976
Jacksonville - FL,1,0.0034447212703525394
Jacksonville - FL,1,0.00492818187922234
Jacksonville - FL,1,0.0080363510176539
Jacksonville - FL,1,0.01072575673460954
Jacksonville - FL,1,0.009473251178860598
Jacksonville - FL,1,0.00948419123888012
Jacksonville - FL,1,0.02329330388456578
Jacksonville - FL,1,0.01466780547052618
Jacksonville - FL,1,0.0024191444739699213
Kalamazoo - MI,2,-0.0026785780675708795
Kalamazoo - MI,1,0.0008963488042354802
Kalamazoo - MI,0,0.0016018260270357198
Kalamazoo - MI,0,0.0008729660883545802
Kalamazoo - MI,1,0.0005183739587664401
Kalamazoo - MI,2,0.00476691247895354
Kalamazoo - MI,2,0.008085785247385461
Kalamazoo - MI,2,0.01004090327769512
Kalamazoo - MI,3,0.01162465587258334
Kalamazoo - MI,3,0.00972791314125058
Kalamazoo - MI,2,0.00974276922643182
Kalamazoo - MI,2,0.01057416107505566
Kalamazoo - MI,3,0.009221890754997821
Kalamazoo - MI,2,0.0074576186016202806
Kansas City - MO,1,-5.9308810159560026e-05
Kansas City - MO,1,0.004488795576617121
Kansas City - MO,0,0.0037655403371900306
Kansas City - MO,1,0.00220252699218689
Kansas City - MO,2,-0.00026541636325420995
Kansas City - MO,2,0.00029463553801174997
Kansas City - MO,2,0.0012065622955560102
Kansas City - MO,2,-0.00022179577499631989
Kansas City - MO,1,-0.00195791013538838
Kansas City - MO,0,-0.00173306874930858
Kansas City - MO,0,-0.00336687937378882
Kansas City - MO,0,-0.006969065777957401
Kansas City - MO,0,-0.00376524236053226
Kansas City - MO,0,-0.0011097559705376798
Kennewick-Richland - WA,2,0.00733190015889702
Kennewick-Richland - WA,1,0.0031776033807546
Kennewick-Richland - WA,1,-0.0041760586202144205
Kennewick-Richland - WA,2,-0.0079371470957994
Kennewick-Richland - WA,3,-0.0018025103956460797
Kennewick-Richland - WA,4,-0.0015376823488622803
Kennewick-Richland - WA,5,0.0021494043525308202
Kennewick-Richland - WA,4,0.007880047149956179
Kennewick-Richland - WA,3,0.009564341604709582
Kennewick-Richland - WA,2,0.00805066898465152
Kennewick-Richland - WA,2,0.01049410291016098
Kennewick-Richland - WA,1,0.013846034370362761
Kennewick-Richland - WA,1,0.0074688738211989795
Kennewick-Richland - WA,2,0.00875486973673108
Killeen - TX,2,0.00240735239349308
Killeen - TX,2,0.0014638694468886004
Killeen - TX,3,-0.0012605931144207
Killeen - TX,4,-0.0044352156575768395
Killeen - TX,4,-0.005959670571610259
Killeen - TX,4,-0.010232307668775259
Killeen - TX,4,-0.01207785997539754
Killeen - TX,4,-0.013486752286553338
Killeen - TX,4,-0.011769361793994858
Killeen - TX,4,-0.006649051047861579
Killeen - TX,4,0.0026234868913888806
Killeen - TX,4,0.007351034693419921
Killeen - TX,3,0.013212774135172339
Killeen - TX,2,0.01248139943927522
Knoxville - TN,3,0.0003443800378590999
Knoxville - TN,4,-0.00640594027936456
Knoxville - TN,3,-0.006815959699451879
Knoxville - TN,3,-0.0017219169065356202
Knoxville - TN,2,-0.0032376864925027006
Knoxville - TN,2,-0.00356439189054072
Knoxville - TN,1,-0.00041236802935602014
Knoxville - TN,1,0.00213097799569364
Knoxville - TN,0,-0.0009627282619476402
Knoxville - TN,0,0.00426157526671884
Knoxville - TN,0,0.00790453404188154
Knoxville - TN,0,0.01240599770098918
Knoxville - TN,0,0.01814009416848416
Knoxville - TN,0,0.023708418942987856
Lafayette - LA,2,0.0003641993273049409
Lafayette - LA,3,-0.00573420147411524
Lafayette - LA,4,-0.0040603722911328
Lafayette - LA,4,0.00323840533383188
Lafayette - LA,3,0.0020112775731831603
Lafayette - LA,2,-0.00863894894719122
Lafayette - LA,1,-0.01475874036550522
Lafayette - LA,0,-0.021044912980869402
Lafayette - LA,0,-0.0252853738609701
Lafayette - LA,1,-0.027314641932025523
Lafayette - LA,2,-0.014129844540730099
Lafayette - LA,3,-0.004979398706927881
Lafayette - LA,3,-0.00652413982897994
Lafayette - LA,3,-0.0017470849677920202
Lafayette-West Lafayette - IN,2,-0.00165505027398462
Lafayette-West Lafayette - IN,3,0.0004464976489544397
Lafayette-West Lafayette - IN,3,0.0011050101369619602
Lafayette-West Lafayette - IN,3,-0.002698003873229
Lafayette-West Lafayette - IN,4,-0.00577480513602492
Lafayette-West Lafayette - IN,5,-0.009194476250559061
Lafayette-West Lafayette - IN,4,-0.005234102346003061
Lafayette-West Lafayette - IN,4,-0.004425947181880501
Lafayette-West Lafayette - IN,4,-0.0038040161132812805
Lafayette-West Lafayette - IN,3,-0.0030882159247994805
Lafayette-West Lafayette - IN,2,-0.0021757394075393806
Lafayette-West Lafayette - IN,2,-0.0084079077467322
Lafayette-West Lafayette - IN,1,-0.0030250253155827004
Lafayette-West Lafayette - IN,0,0.00984781738370662
Lakeland - FL,3,0.0002752570901066202
Lakeland - FL,4,-0.004100368404760919
Lakeland - FL,4,-0.0032466607633977996
Lakeland - FL,3,0.0027758182492107
Lakeland - FL,2,0.005153868114575739
Lakeland - FL,2,0.0069929125718772205
Lakeland - FL,2,0.008929016254842239
Lakeland - FL,1,0.0114001220092177
Lakeland - FL,1,0.010303921997547118
Lakeland - FL,2,0.009587212279438918
Lakeland - FL,3,0.0030684674158692193
Lakeland - FL,3,0.00944427363574502
Lakeland - FL,3,0.005604023858904841
Lakeland - FL,4,-0.00048465337604281926
Lancaster - PA,3,0.0012969369534403398
Lancaster - PA,4,0.00254531591199338
