year,model,y_true,y_hat
2010,Lagged rent growth only,-0.001827576663345109,0.00015963010281723597
2010,Lagged rent growth only,-0.0017847563140094384,-0.0008878325955033742
2010,Lagged rent growth only,-0.01004744274541737,-0.00046841350262011804
2010,Lagged rent growth only,0.0008901483379303993,-0.0014360835547850607
2010,Lagged rent growth only,-0.005719650536775599,-0.001036083365504481
2010,Lagged rent growth only,-0.0056204064749181375,0.00012111100173313515
2010,Lagged rent growth only,-0.0025857579894363984,-0.0012039148418700979
2010,Lagged rent growth only,0.005588196683675002,-0.0011729486594111867
2010,Lagged rent growth only,-0.0037638195790350576,-0.00010444988726524636
2010,Lagged rent growth only,0.0023608268238604,-0.0020958750423223688
2010,Lagged rent growth only,3.300746902819979e-05,-0.0001401884550445029
2010,Lagged rent growth only,-0.0029458249919116566,-0.00011203391709521226
2010,Lagged rent growth only,0.003389580640941801,-0.0022650006958122903
2010,Lagged rent growth only,0.004152512643486202,-0.0007998479036891402
2010,Lagged rent growth only,0.0017806175164878021,-0.0004938553639867668
2010,Lagged rent growth only,-0.0029923603869974683,-0.0003457425121611115
2010,Lagged rent growth only,0.001907296944409602,-0.0010027142711749653
2010,Lagged rent growth only,-0.001384546514600498,-0.0007168294910422729
2010,Lagged rent growth only,-0.005082117393612869,-0.0007812000435274459
2010,Lagged rent growth only,-0.002798653673380627,6.280676672250221e-05
2010,Lagged rent growth only,-0.007243259344249978,0.00044981239369986205
2010,Lagged rent growth only,0.00040645105764270176,-0.00019394922930846253
2010,Lagged rent growth only,-0.0039082430303096875,-0.00015924957979235712
2010,Lagged rent growth only,0.0011721556074917039,-0.0012191581073557136
2010,Lagged rent growth only,-0.0032282234169542894,-0.0020905912818842886
2010,Lagged rent growth only,-0.002568237017840161,-0.0011153794572344596
2010,Lagged rent growth only,-0.007723375689238317,-0.00047215358387044787
2010,Lagged rent growth only,-0.0027745128609240194,-0.002407999551490446
2010,Lagged rent growth only,-0.005163860507309451,-0.0002926220897811132
2010,Lagged rent growth only,-0.0038070301525294885,-0.0004956492801482938
2010,Lagged rent growth only,-0.0026298514567315683,-0.0016218056886829295
2010,Lagged rent growth only,0.002934460993856202,0.000349630149855735
2010,Lagged rent growth only,-0.005487184971570979,-0.00038390750894213205
2010,Lagged rent growth only,-0.0005894391797482967,-0.0008437960324902668
2010,Lagged rent growth only,0.0014027417637407988,-0.0015185027705274926
2010,Lagged rent growth only,0.0014156303368509024,-0.0019430977145126122
2010,Lagged rent growth only,-0.0017189825884997983,1.299932019509318e-05
2010,Lagged rent growth only,0.003940159920603002,-0.001601154952850519
2010,Lagged rent growth only,0.0064074103720486025,-0.002950109354927067
2010,Lagged rent growth only,0.0010820017196238006,-0.0013266561387524603
2010,Lagged rent growth only,-0.0027725291438400884,-0.00043551034145176493
2010,Lagged rent growth only,0.0009533273987471988,-0.0011072148482289032
2010,Lagged rent growth only,-0.0007568984292447983,0.0001448155350351135
2010,Lagged rent growth only,0.0053539504297078,-0.002091786981021859
2010,Lagged rent growth only,-0.005735242273658528,0.00048072027327109685
2010,Lagged rent growth only,0.0165135734714568,-0.0026197105650246286
2010,Lagged rent growth only,0.0019161351956427028,-0.0006139784202663101
2010,Lagged rent growth only,-0.005739745218306787,-8.937785589090955e-05
2010,Lagged rent growth only,0.003869091626256701,-0.0012516546181310297
2010,Lagged rent growth only,-0.006554067134857188,0.0005221703805539764
2010,Lagged rent growth only,-0.00014643138274549744,-0.0003679856762344127
2010,Lagged rent growth only,0.002592123579233902,-0.0018136814719018045
2010,Lagged rent growth only,0.004873864818364403,-0.001688268775901375
2010,Lagged rent growth only,0.0020295693539083004,-0.0020147264865730805
2010,Lagged rent growth only,0.0215330892242491,-0.004262336367349998
2010,Lagged rent growth only,0.027384309563785802,-0.004598123274960043
2010,Lagged rent growth only,0.001776078250259102,-0.003174499041799502
2010,Lagged rent growth only,0.009305421728640802,-0.0024268718042786547
2010,Lagged rent growth only,0.0002713431604206007,0.0002501252483831268
2010,Lagged rent growth only,-0.0004412862472235983,-0.00013546910575433144
2010,Lagged rent growth only,-0.002749700564891107,-0.0004299675251157185
2010,Lagged rent growth only,-0.00420907465741039,-0.00014056387174770475
2010,Lagged rent growth only,-0.0007132119499147008,1.0409251155649082e-05
2010,Lagged rent growth only,-0.0004680589772761007,-0.0004472164834283983
2010,Lagged rent growth only,-0.00024970388039950026,-0.0011764679001016799
2010,Lagged rent growth only,-0.005512363743036999,-0.00023123257864097059
2010,Lagged rent growth only,5.2924733608902125e-05,0.0006819702666871784
2010,Lagged rent growth only,0.0009423545561731,-0.0022383347187745835
2010,Lagged rent growth only,-0.007590476423501979,0.0008547276327722377
2010,Lagged rent growth only,0.0045792968012392,-0.0012401640498567342
2010,Lagged rent growth only,-0.0016793389804660996,-0.0004371866719574807
2010,Lagged rent growth only,-0.0005805459804833005,0.0010528722778199097
2010,Lagged rent growth only,0.0003667692653835028,-0.00037318626931801045
2010,Occupancy only,-0.0012939381413161963,0.005182680163936915
2010,Occupancy only,-0.00231563346460463,0.010783263551040312
2010,Occupancy only,0.0040808604098856,0.004108974791019238
2010,Occupancy only,-0.0026866109110415086,0.006746421015927595
2010,Occupancy only,0.0075741005130112,0.008227113215803494
2010,Occupancy only,0.002761984709650299,-0.00693006145711994
2010,Occupancy only,0.0009151655249298035,-0.012180184606083555
2010,Occupancy only,0.0104422424919903,0.0005061254621005484
2010,Occupancy only,0.0049379696138203005,0.006351357586121209
2010,Occupancy only,0.005626664031297,0.0062576309206960334
2010,Occupancy only,-0.0063988557085395,-0.00341448124778021
2010,Occupancy only,-0.004664673935621991,-0.004437725512441815
2010,Occupancy only,-3.300746902819979e-05,0.0032345538954494657
2010,Occupancy only,0.0046473261900246005,0.01114121915489491
2010,Occupancy only,-0.005747474264353528,0.005444648961319742
2010,Occupancy only,-0.0010429681278764993,-0.0014766870526465858
2010,Occupancy only,0.0064040482975542025,-0.0018104960475689436
2010,Occupancy only,0.004027052316814602,-0.0007815783676279886
2010,Occupancy only,0.00027563096955419975,-0.001917206992677889
2010,Occupancy only,0.003349449019879101,0.00013428613467647565
2010,Occupancy only,-0.0016043479554355006,-0.0013679004678016082
2010,Occupancy only,0.0102738053537905,-0.0031419497504056593
2010,Occupancy only,0.0012796144001186033,0.004625024954787893
2010,Occupancy only,0.0004578907974064003,0.0065873347614729405
2010,Occupancy only,0.0073078223504126,-0.006595929584905236
2010,Occupancy only,0.015166640747338502,0.0029097854647114896
2010,Occupancy only,-0.0038879141211509774,0.0006108530181280214
2010,Occupancy only,-0.001827576663345109,-0.004033529267795766
2010,Occupancy only,-0.0017847563140094384,0.013322047700483897
2010,Occupancy only,-0.01004744274541737,-0.026530788740149636
2010,Occupancy only,0.0008901483379303993,0.0026855010598740847
2010,Occupancy only,-0.005719650536775599,-0.008318341563403608
2010,Occupancy only,-0.0056204064749181375,0.006114988345485628
2010,Occupancy only,-0.0025857579894363984,-0.004344483162955437
2010,Occupancy only,0.005588196683675002,0.00788096569578206
2010,Occupancy only,-0.0037638195790350576,-0.007137394804111352
2010,Occupancy only,0.0023608268238604,-0.001799679658276765
2010,Occupancy only,3.300746902819979e-05,0.003029111686884245
2010,Occupancy only,-0.0029458249919116566,0.008063990995194836
2010,Occupancy only,0.003389580640941801,-0.011855900491284321
2010,Occupancy only,0.004152512643486202,-0.004541023183317727
2010,Occupancy only,0.0017806175164878021,-0.008888219984333035
2010,Occupancy only,-0.0029923603869974683,-0.009368915084593088
2010,Occupancy only,0.001907296944409602,-0.01287575454437706
2010,Occupancy only,-0.001384546514600498,-0.00684728955696956
2010,Occupancy only,-0.005082117393612869,0.0003778970517255287
2010,Occupancy only,-0.002798653673380627,-0.0013891642437667273
2010,Occupancy only,-0.007243259344249978,-0.010549031587990865
2010,Occupancy only,0.00040645105764270176,0.0063870124642575465
2010,Occupancy only,-0.0039082430303096875,-0.0031955012556020845
2010,Occupancy only,0.0011721556074917039,0.009996273213695561
2010,Occupancy only,-0.0032282234169542894,0.00155635304333418
2010,Occupancy only,-0.002568237017840161,-0.012032214555550036
2010,Occupancy only,-0.007723375689238317,-0.01851572896114234
2010,Occupancy only,-0.0027745128609240194,0.009125957472270518
2010,Occupancy only,-0.005163860507309451,0.008678195855825688
2010,Occupancy only,-0.0038070301525294885,0.007392475415178679
2010,Occupancy only,-0.0026298514567315683,0.0048708037622278155
2010,Occupancy only,0.002934460993856202,0.0068312685558143404
2010,Occupancy only,-0.005487184971570979,-0.0051159523276054775
2010,Occupancy only,-0.0005894391797482967,0.015190261839124253
2010,Occupancy only,0.0014027417637407988,-0.005952435141329204
2010,Occupancy only,0.0014156303368509024,-0.00425841330189064
2010,Occupancy only,-0.0017189825884997983,0.0019727724997605778
2010,Occupancy only,0.003940159920603002,-0.0055112463840493175
2010,Occupancy only,0.0064074103720486025,0.0069165312236479926
2010,Occupancy only,0.0010820017196238006,-0.01085984710716792
2010,Occupancy only,-0.0027725291438400884,0.003107732307562283
2010,Occupancy only,0.0009533273987471988,-0.013013046581600518
2010,Occupancy only,-0.0007568984292447983,0.005374261711596051
2010,Occupancy only,0.0053539504297078,0.010230220874638596
2010,Occupancy only,-0.005735242273658528,0.004437525498609929
2010,Occupancy only,0.0165135734714568,0.0035502817620023386
2010,Occupancy only,0.0019161351956427028,-0.0009231831229702947
2010,Occupancy only,-0.005739745218306787,0.0006181638825326075
2010,Occupancy only,0.003869091626256701,0.0038313695076228615
2010,Occupancy only,-0.006554067134857188,0.00304382566634831
2010,Occupancy only,-0.00014643138274549744,0.004554199514452739
2010,Occupancy only,0.002592123579233902,-0.0012231591901909478
2010,Occupancy only,0.004873864818364403,-0.0029216782490580906
2010,Occupancy only,0.0020295693539083004,0.00888926535434259
2010,Occupancy only,0.0215330892242491,0.010332157848353896
2010,Occupancy only,0.027384309563785802,0.012739507877163048
2010,Occupancy only,0.001776078250259102,0.009436565427473953
2010,Occupancy only,0.009305421728640802,0.004171566860400322
2010,Occupancy only,0.0002713431604206007,-0.0009149728146800595
2010,Occupancy only,-0.0004412862472235983,0.00445182435012631
2010,Occupancy only,-0.002749700564891107,0.00036685003579550735
2010,Occupancy only,-0.00420907465741039,-0.006983336210351576
2010,Occupancy only,-0.0007132119499147008,0.008615396222471317
2010,Occupancy only,-0.0004680589772761007,0.008612767078805483
2010,Occupancy only,-0.00024970388039950026,-0.004639823634765006
2010,Occupancy only,-0.005512363743036999,-0.00468066761224234
2010,Occupancy only,5.2924733608902125e-05,-0.011706362179616958
2010,Occupancy only,0.0009423545561731,0.012507935670584558
2010,Occupancy only,-0.007590476423501979,0.001474065459122098
2010,Occupancy only,0.0045792968012392,0.0060812246057753705
2010,Occupancy only,-0.0016793389804660996,-0.004613232383476884
2010,Occupancy only,-0.0005805459804833005,-0.01557385557491231
2010,Occupancy only,0.0003667692653835028,0.006384221881945706
2010,Absorption only,-0.0012939381413161963,-0.0019527366668395476
2010,Absorption only,-0.00231563346460463,0.0007225996051027257
2010,Absorption only,0.0040808604098856,-0.0003781347231877532
2010,Absorption only,-0.0026866109110415086,0.001084113671494134
2010,Absorption only,0.0075741005130112,-0.0018228691822949191
2010,Absorption only,0.002761984709650299,0.000773819605368418
2010,Absorption only,0.0009151655249298035,0.0055954391142505455
2010,Absorption only,0.0104422424919903,0.006083846600655028
2010,Absorption only,0.0049379696138203005,-0.0012915029859901792
2010,Absorption only,0.005626664031297,-0.0020234533123676657
2010,Absorption only,-0.0063988557085395,0.0016686825777522708
2010,Absorption only,-0.004664673935621991,0.002470688646428642
2010,Absorption only,-3.300746902819979e-05,-0.000476939755958348
2010,Absorption only,0.0046473261900246005,-0.0005050281432008256
2010,Absorption only,-0.005747474264353528,0.00791157448110373
2010,Absorption only,-0.0010429681278764993,-0.002318216152606365
2010,Absorption only,0.0064040482975542025,0.005224011499420615
2010,Absorption only,0.004027052316814602,0.00598768518080137
2010,Absorption only,0.00027563096955419975,0.010520489978507911
2010,Absorption only,0.003349449019879101,5.850052997637481e-06
2010,Absorption only,-0.0016043479554355006,-0.0024523795081410195
2010,Absorption only,0.0102738053537905,-0.00010914710888920882
2010,Absorption only,0.0012796144001186033,0.0008855122511090916
2010,Absorption only,0.0004578907974064003,-0.0017954416982816765
2010,Absorption only,0.0073078223504126,-2.4221043932543852e-05
2010,Absorption only,0.015166640747338502,0.002268782709897426
2010,Absorption only,-0.0038879141211509774,-0.0002320751095268728
2010,Absorption only,-0.001827576663345109,0.0007691932827637747
2010,Absorption only,-0.0017847563140094384,-0.0034595960294947804
2010,Absorption only,-0.01004744274541737,0.011997278244232962
2010,Absorption only,0.0008901483379303993,0.0009496198643448627
2010,Absorption only,-0.005719650536775599,-0.003116917705136562
2010,Absorption only,-0.0056204064749181375,-0.00011013846373306158
2010,Absorption only,-0.0025857579894363984,-0.0010803444042496758
2010,Absorption only,0.005588196683675002,-0.0015899007939896691
2010,Absorption only,-0.0037638195790350576,0.006433133957305593
2010,Absorption only,0.0023608268238604,0.002509351485338875
2010,Absorption only,3.300746902819979e-05,-0.0027319415741073193
2010,Absorption only,-0.0029458249919116566,-0.0015284367936708372
2010,Absorption only,0.003389580640941801,-0.00011079936696229645
2010,Absorption only,0.004152512643486202,0.009340116811094645
2010,Absorption only,0.0017806175164878021,0.003195369037284547
2010,Absorption only,-0.0029923603869974683,-0.0009210667260041009
2010,Absorption only,0.001907296944409602,0.0017156067070279394
2010,Absorption only,-0.001384546514600498,-0.0008731512418845813
2010,Absorption only,-0.005082117393612869,0.0022608518711466083
2010,Absorption only,-0.002798653673380627,-0.004493248680017931
