met_name,year,real_rent_growth,real_rent_growth_next_year,density_rented,bedroom_density_rented,real_relative_rent_growth_next_year,supply_growth
"Raleigh, NC",2022,-0.020077445757715195,-0.0575257716927786,2.2315910477684797,0.7123295532604216,-0.04204852413386105,0.036155998085913056
"Lincoln, NE",2007,-0.020677119443115198,0.0175062206877756,2.299766648716568,0.7606591859409854,0.00962993293069302,0.02937170100459731
"Seattle-Tacoma-Bellevue, WA",2005,,0.0343276846529217,2.1382039858346054,0.7513003357847591,0.020948639139533102,
"Bridgeport-Stamford-Norwalk, CT",2016,-0.005190560142911901,-0.0018899168335980987,2.5301897297528804,0.8480967228835409,-0.0037409849464892994,0.048606777047615554
"Huntsville, AL",2016,0.0017070234609469978,0.019346337068717998,2.3814252558688125,0.7259242077184029,0.017495268955826798,0.028217006776675983
"Baltimore-Columbia-Towson, MD",2011,-0.013303654184954602,-0.003901601843881601,2.393112213837935,0.7957332938359377,-0.0026376349851488998,0.008265269784379272
"Lansing-East Lansing, MI",2024,0.005802029462921101,0.009441098166704198,2.003705853462517,0.6756379695380523,0.028639565221965334,0.003461205653302567
"Wichita, KS",2011,-0.0206096571967177,-0.004523063153374201,2.289222825367404,0.7628520753917831,-0.0032590962946415,0.0
"Gainesville, FL",2006,0.037751848560688,-0.0157607569786873,2.0046623794212217,0.6620875369794432,-0.0021791169419884994,0.010163133560150047
"Reno, NV",2014,0.0215016886281834,0.0444639107977409,2.5296839072499098,0.8241521694984093,0.0179447159171104,0.019182447753876324
"Knoxville, TN",2017,0.013974934119623198,-0.0017446476957645,2.347770270826304,0.7318608588579344,-0.015210660174489,0.01311493864685354
"San Francisco-Oakland-Hayward, CA",2018,0.0157190252103958,-0.0079947969752192,2.5477680411965054,0.9323242738355952,-0.02103043068200345,0.014200895802229089
"Las Vegas-Henderson-Paradise, NV",2020,0.036427777140602094,0.124135740658714,2.63148710675318,0.8198065220946131,0.10681357979774445,0.021845731811412056
"Gainesville, FL",2015,0.0374677709137459,0.0261219204259739,2.354653380910703,0.7424986554193677,0.020875154063105597,-0.015418592286614045
"Baton Rouge, LA",2012,-0.005805661045360601,0.005267762923303601,2.5752247220892506,0.8114420556549954,-0.0007163500413298503,0.00014179972207254473
"Akron, OH",2019,0.009443386563396501,0.0178043114684668,2.2074117783420966,0.7029299653719163,0.000533900223672449,0.006201417466849566
"Worcester, MA-CT",2022,-0.0240264658156319,0.0136936856206398,2.086647233843319,0.7000443357865802,0.02917093317955735,0.018307057610137026
"Syracuse, NY",2017,-0.0075238838308639994,0.004164407775655701,2.2300644302269164,0.7532424469946146,-0.0093016047030688,0.024985857062040356
"Jacksonville, FL",2005,,0.0201720397294731,2.290624511489761,0.7368547871727447,0.006792994216084501,
"North Port-Sarasota-Bradenton, FL",2023,-0.0612935135368366,-0.0518685991890554,2.168969329920013,0.7073317307692307,-0.0435948399826884,0.09339774557165861
"Raleigh, NC",2007,-0.012524193102415999,0.00377230866126597,2.3864551496628343,0.7679750211409614,-0.00410397909581661,0.05576260569996868
"Spokane-Spokane Valley, WA",2011,-0.0193716044634752,-0.0068171909827471015,2.2014203594999846,0.7194272849709518,-0.0055532241240144,0.000667579024667045
"Omaha-Council Bluffs, NE-IA",2012,-0.00794607967172861,0.0016224732340012014,2.318881378478291,0.7669440259471184,-0.00436163973063225,0.00954349983460139
"Washington-Arlington-Alexandria, DC-VA-MD-WV",2017,-0.0075357283913679,0.0105023372926865,2.5722157307344924,0.8765804230303312,-0.002963675186038,0.024129168872419268
"Albany-Schenectady-Troy, NY",2020,0.022768720864519098,-0.021200403013751992,1.771397512312721,0.6251735585505642,-0.03852256387472155,0.033435962903165244
"Indianapolis-Carmel-Anderson, IN",2008,0.019813043375163097,-0.0407462256993589,2.2566526924364676,0.7488228712708609,0.018770739436149646,0.00881328298636479
"Fort Wayne, IN",2021,0.05091808047003901,-0.004971982193319298,2.173480946376285,0.7219374716038165,0.012942736968398101,0.007748267401317206
"Virginia Beach-Norfolk-Newport News, VA-NC",2014,-0.00400956220300341,0.013591949531938602,2.523707866055292,0.7800996541987107,-0.0129272453486919,0.030540109279048402
"Mobile, AL",2011,-0.0196660700351171,-0.006293849163103101,2.4684746277727134,0.7554078086315716,-0.0050298823043704,0.027550966654374967
"Seattle-Tacoma-Bellevue, WA",2006,0.0343276846529217,0.025889933159652698,2.1735361892685474,0.7656705752982301,0.0394715731963515,0.014504431909750202
"San Diego-Carlsbad, CA",2023,-0.0169355767075081,-0.01890466669721651,2.5059418373233076,0.8585753249856382,-0.01063090749084951,0.015883816213052387
"Hartford-West Hartford-East Hartford, CT",2015,0.017114964017774598,6.457463332269764e-05,2.2197156507667413,0.7749196862326622,-0.005182191729545602,0.021855911639193374
"Houston-The Woodlands-Sugar Land, TX",2022,-0.0304543946209831,-0.02872661829405618,2.3762111038776323,0.8317036581658053,-0.013249370735138632,0.025935662789302545
"Akron, OH",2017,-0.004422868367392498,0.004846769199625001,2.169940337224384,0.7002749157003318,-0.008619243279099499,0.005231388329979879
"Baton Rouge, LA",2008,-0.017070724319071803,-0.0553010950829325,2.368470487778845,0.751527425931696,0.004215870052576044,0.08544183089637634
"Albany-Schenectady-Troy, NY",2023,-0.001407288968946499,0.0020123568348760987,1.871493683500894,0.6401282266574098,0.010286116041243099,0.01685136323658751
"Portland-Vancouver-Hillsboro, OR-WA",2010,0.0035197336379956985,-0.013576367786543801,2.339590973329195,0.7653452200116514,0.0053539504297078,0.006102113219188647
"Washington-Arlington-Alexandria, DC-VA-MD-WV",2024,-0.0006665254957800015,-0.03598345353633165,2.2905459667226524,0.8117225219368995,-0.016784986481070515,0.0316586225934567
"Bakersfield, CA",2010,-0.006385649352841381,-0.013992348602431301,3.318832737462557,0.9889890293414726,0.0049379696138203005,0.002884237206659966
"Hartford-West Hartford-East Hartford, CT",2018,0.011259837821975701,0.0057274895844221,2.2410787269243597,0.7753065975309312,-0.007308144122362147,0.010307003719346907
"Bakersfield, CA",2016,0.0051829856676683,0.0120938823110275,3.2176733222645666,0.9715091649112599,0.010242814198136298,0.013650448036177874
"Huntsville, AL",2015,0.014384115750100101,0.0017070234609469978,2.411797301945198,0.7528451114186191,-0.0035397429019213018,0.00829987646695491
"Jackson, MS",2023,-0.0090029994253178,0.022578233572113002,2.0742183912570025,0.6355508745412226,0.030851992778480004,0.008250594322472382
"Louisville/Jefferson County, KY-IN",2007,-0.015248004296716699,-0.0136288643510652,2.290501178137242,0.7586530496942885,-0.021505152108147782,0.014739884393063583
"Stockton-Lodi, CA",2013,0.0109181472749147,0.0269057064938412,3.3146094758448483,0.9712961384035841,0.014633656479418299,-0.0009985221871629988
"Reno, NV",2020,0.0419169923953857,0.0080866968245049,2.2475521498510003,0.7868107302533532,-0.009235464036464656,0.034859876965140126
"Raleigh, NC",2011,-0.0024167447447948007,0.0120718897503138,2.483645316629856,0.7904417526295897,0.0133358566090465,0.0029676392429822075
"Lincoln, NE",2009,-0.0513697571154175,-0.014697348992148713,2.1016461563049385,0.7593255572236979,-0.007330314052524042,0.0006616491605326276
"Fayetteville, NC",2010,-0.00799687419416785,-0.028977760961668972,2.5853595189099554,0.764592577711865,-0.01004744274541737,0.05832109243240303
"Huntsville, AL",2024,-0.0678300580955868,-0.0539381672012806,2.129854094830831,0.6835083378836128,-0.03473970014601946,0.15395973815031747
"Palm Bay-Melbourne-Titusville, FL",2013,0.006442635664406801,0.020315155728446,2.5494242075768128,0.7648359337418186,0.0080431057140231,0.0
"Hartford-West Hartford-East Hartford, CT",2010,-0.01535520042157203,-0.021876143208163258,2.156459686867611,0.7523514466331929,-0.0029458249919116566,-0.0001365793696862089
"Harrisburg-Carlisle, PA",2022,-0.0375726532462521,-0.0077427281294127,2.1114281913928825,0.7165285830943031,0.007734519429504849,0.024666799283867117
"Chicago-Naperville-Elgin, IL-IN-WI",2015,0.033695247659589804,-0.004298386644043001,2.51318602207621,0.8532302993335931,-0.0095451530069113,0.009874128783938417
"Columbus, OH",2010,-0.00475301014589548,-0.017650703816132998,2.4226841946720836,0.7905289011040249,0.0012796144001186033,0.007536697006366075
"Bridgeport-Stamford-Norwalk, CT",2012,-0.005056283511567101,0.007529395976725599,2.576866092508866,0.8257719864119364,0.0015452830120921482,0.02610674966321364
"Detroit-Warren-Dearborn, MI",2011,-0.02281823233740258,0.0009939306598425006,2.4025702690209476,0.7770443196621658,0.002257897518575202,-0.0006094628632374858
"Colorado Springs, CO",2021,0.02080326583094791,-0.021007587415306096,2.3086169822205904,0.7095004303577933,-0.0030928682535886973,0.004960555931907082
"Providence-Warwick, RI-MA",2022,-0.010964819443552001,0.018660414009903002,2.0431499247591702,0.6980810493502287,0.03413766156882055,0.012973150504967567
"Orlando-Kissimmee-Sanford, FL",2020,-0.01453570172077453,0.111342602035477,2.7922195023502296,0.9048704586691422,0.09402044117450745,0.045266926637933
"Charlotte-Concord-Gastonia, NC-SC",2013,0.010236936965647701,0.0158307984161243,2.575523679490963,0.7895519123509938,0.0035587484017013983,0.040472338267610056
"Memphis, TN-MS-AR",2008,-0.0047089785033476396,-0.06704244828181839,2.536068812929637,0.7807090070041122,-0.007525483146309846,0.02116798943279639
"Seattle-Tacoma-Bellevue, WA",2009,-0.111667805075222,0.0120410949145031,2.2437944516921933,0.7630836251060568,0.01940812985412777,0.01889609281692544
"St. Louis, MO-IL",2011,-0.02313939287366199,-0.006778452620255901,2.224368938759841,0.7343522917214219,-0.0055144857615232,0.00217928464373962
"Nashville-Davidson--Murfreesboro--Franklin, TN",2005,,-0.0015812323122053017,2.2055501791376684,0.7148680078884933,-0.0149602778255939,
"Allentown-Bethlehem-Easton, PA-NJ",2017,0.012918624330204003,0.011531135813251502,2.328942087008429,0.7545062918036504,-0.0019348766654729982,0.019137214472115725
"Los Angeles-Long Beach-Anaheim, CA",2017,0.010272692192237903,0.011810219661251103,2.894602355189768,1.0485973727765738,-0.0016557928174733977,0.004770911758221607
"Fayetteville, NC",2020,0.0717260128550377,0.051257201096489,2.335818642839894,0.7014930785339365,0.033935040235519444,0.004084932556061445
"Albany-Schenectady-Troy, NY",2009,-0.058368888407522204,0.003041076675481799,2.081491994582661,0.6827701623332167,0.01040811161510647,0.011125746812814603
"El Paso, TX",2018,0.0076828699567471,0.017050637969112402,2.791051016238918,0.8628978005481738,0.004015004262328155,0.005671682751680922
"Charleston-North Charleston, SC",2012,0.004309353343796698,0.005546315917435601,2.5469067491950357,0.7705395564382654,-0.00043779704719785,0.02012969864139206
"Chicago-Naperville-Elgin, IL-IN-WI",2018,0.007932883501902601,0.0053015827325344,2.391401720881224,0.8212474079242076,-0.007734050974249847,0.019132759795502816
"Los Angeles-Long Beach-Anaheim, CA",2007,0.001275915702882803,0.0126031174628425,2.9098492585810605,1.0716156541124409,0.004726829705759919,0.004481348107309827
"Birmingham-Hoover, AL",2023,-0.02619637318366361,-0.02096300972772884,2.1099217601734046,0.6617403289191857,-0.01268925052136184,0.025262290405401122
"Augusta-Richmond County, GA-SC",2016,-0.004660482998408301,0.009760006565492599,2.648065131883387,0.7920337714802271,0.007908938452601398,0.029745042492917848
"Santa Rosa, CA",2021,-0.0018254587440947878,-0.0410149462792559,2.5108731208488004,0.8165944318271174,-0.0231002271175385,0.0026625927542557833
"Allentown-Bethlehem-Easton, PA-NJ",2021,0.026013404688312508,-0.0107752766731663,2.345959165102656,0.7588744469280938,0.007139442488551098,0.015279477155391089
"Toledo, OH",2019,0.00037018872175220013,0.027587696789964696,2.088032280935897,0.6671919560755883,0.010317285545170345,0.004286508083507528
"Corpus Christi, TX",2009,-0.061941791981035194,-0.0133345576781261,2.5133572643113546,0.8358539052633563,-0.0059675227385014296,0.014760448521916412
"Memphis, TN-MS-AR",2016,0.0095526282531843,0.002312432277839699,2.5935424869808203,0.7862627283243049,0.00046136416494849813,0.005449591280653951
"Harrisburg-Carlisle, PA",2023,-0.0077427281294127,0.011671172174083703,2.089052266761805,0.6966347992351817,0.019944931380450705,0.0324208891477383
"Greensboro-High Point, NC",2023,-0.0141876312200089,-0.0042572415448551,2.183728657053581,0.6789440226390718,0.0040165176615119,0.009700838653148079
"El Paso, TX",2020,0.020438972740634897,0.03845030870146901,2.5629624044560475,0.8274370076464092,0.021128147840499455,0.004702652836217177
"Virginia Beach-Norfolk-Newport News, VA-NC",2018,0.013584150747314502,0.0213874607470989,2.383046298191206,0.7500117670665818,0.008351827040314654,0.018463638486269016
"Toledo, OH",2020,0.027587696789964696,0.0020236825556297078,2.0390074474835522,0.6782069700964202,-0.015298478305339848,0.01662495059939402
"Santa Rosa, CA",2023,-0.013013563141610101,-0.02944005960745859,2.355710216427334,0.7985645170924005,-0.02116630040109159,0.03341615971210693
"Detroit-Warren-Dearborn, MI",2010,-0.02430067098098278,-0.02281823233740258,2.3594778089769917,0.767517760082451,-0.0038879141211509774,0.001444797299230395
"Stockton-Lodi, CA",2010,-0.000758365526371001,-0.019643530166166302,3.225840336134454,0.9648034974932868,-0.0007132119499147008,0.0
"St. Louis, MO-IL",2023,-0.0140064051602144,-0.0007710310645227016,1.9851601805215755,0.6585047189810811,0.007502728141844299,0.026915328144836343
"El Paso, TX",2024,-0.0132422151990061,-0.008876066686511003,2.4853724139201563,0.8080288691902252,0.010322400368750134,0.016460460287246927
"New York-Newark-Jersey City, NY-NJ-PA",2018,0.0033447787174138988,-0.0021976874085903007,2.477772620381744,0.9082918529172601,-0.015233321115374548,0.016145608604451366
"Dallas-Fort Worth-Arlington, TX",2019,0.015659506538248096,0.0028901303850259984,2.555433476718383,0.8773251482378548,-0.014380280859768352,0.036071062454460144
"Phoenix-Mesa-Scottsdale, AZ",2023,-0.0515717724565525,-0.0493818095899944,2.424981536479203,0.7850883306658961,-0.0411080503836274,0.05122924301538309
"Dallas-Fort Worth-Arlington, TX",2008,0.019156734768896098,-0.0502917866255579,2.5907387875550443,0.8886352834547323,0.009225178509950645,0.0239275283191892
"Fort Wayne, IN",2007,-0.0174436978492107,0.0152386597661662,2.1484729835552074,0.7122472114294615,0.00736237200908362,0.0
"Seattle-Tacoma-Bellevue, WA",2012,0.0106056285273552,0.0181973105014,2.3160072365738023,0.781878370337933,0.012213197536766548,0.016671857469314853
"Omaha-Council Bluffs, NE-IA",2008,0.0138959571091819,-0.0532394896294413,2.0661477247059232,0.6952817805219598,0.006277475506067248,0.006368765359454501
"Lincoln, NE",2015,0.021377076098825498,0.004128970657072999,2.172522832171266,0.733067359435888,-0.0011177957057953002,0.03325959560678387
"Riverside-San Bernardino-Ontario, CA",2022,-0.028997236144868897,-0.02944769083933127,3.0203422080112468,0.9339055944099619,-0.01397044328041372,0.012702826349155422
"Nashville-Davidson--Murfreesboro--Franklin, TN",2020,-0.01485573244633561,0.06205774154372401,2.2555263286265888,0.7476786289575256,0.044735580682754454,0.05677647274729308
"San Diego-Carlsbad, CA",2009,-0.051646244436079,-0.014859991266666279,2.755855773464036,0.9415531332179893,-0.007492956327041608,0.007822422848511895
"Lansing-East Lansing, MI",2023,-0.001899198651697201,0.005802029462921101,1.9802232292984452,0.6618549858967977,0.014075788669288101,0.012229935768507104
"Phoenix-Mesa-Scottsdale, AZ",2015,0.0462569339965839,0.018751813550077396,2.8178790282111317,0.876740619175772,0.013505047187209096,0.02221933871259642
"Louisville/Jefferson County, KY-IN",2020,0.0082711743854132,-0.0032818237333754885,2.096412890505931,0.704274696065188,-0.020603984594345044,0.03156334897505557
"Harrisburg-Carlisle, PA",2021,0.009168744644596105,-0.0375726532462521,1.9928673126632845,0.6564699882521151,-0.0196579340845347,0.01112973516594033
"Portland-Vancouver-Hillsboro, OR-WA",2020,0.0015069766633357996,0.01060385312743381,2.163019220895416,0.7514189745238002,-0.006718307733535746,0.03716207854183271
"Hartford-West Hartford-East Hartford, CT",2017,-0.0045856672787256,0.011259837821975701,2.1751914669509325,0.7668448025554931,-0.0022061746567487994,0.022660606646681493
"Ann Arbor, MI",2012,0.028327307589006402,0.011228350335422499,2.280237725544788,0.7245773525625393,0.005244237370789048,-0.0018802327231446005
"Oklahoma City, OK",2016,-0.02413135349325085,-0.0083422975131459,2.481278571392169,0.7981671830685749,-0.0101933656260371,0.021663500492092192
"Hartford-West Hartford-East Hartford, CT",2020,0.0162123216979351,-0.007959372737930293,2.001633407152733,0.7154061440909588,-0.025281533598899848,0.02103964167098327
"Fort Wayne, IN",2017,0.0038931306934767013,0.0186708893635426,2.3948682662641776,0.7473367780902379,0.005204876884818098,0.016580825878738593
"Oxnard-Thousand Oaks-Ventura, CA",2023,-0.002726401225115801,-0.0030229671872978,2.94105285584242,0.9174198576589857,0.0052507920190692,0.014723383057039272
"Shreveport-Bossier City, LA",2019,-0.0041470982941628,0.03628536301778219,2.3981660488462424,0.7475383552176917,0.019014951772987843,0.0030350292964633476
"St. Louis, MO-IL",2020,0.0085071827016916,0.0014493992537994022,2.035517804415973,0.7049415955636863,-0.015872761607170154,0.02434445856859905
"Chattanooga, TN-GA",2009,-0.058699437140995,-0.008646705451928381,2.3353395373929464,0.7531207185264119,-0.00127967051230371,0.01567000806544533
"Little Rock-North Little Rock-Conway, AR",2012,-0.006636374704885501,-0.00869972550341153,2.401336364703748,0.7627012916567787,-0.01468383846804498,0.025557809330628803
"Stockton-Lodi, CA",2016,0.041653933454833994,0.0337386198825054,3.208035364770807,0.9407627457952665,0.0318875517696142,0.01391944322227111
"Hartford-West Hartford-East Hartford, CT",2019,0.0057274895844221,0.0162123216979351,2.103563322460218,0.7358761535758138,-0.0010580895468592505,0.023897919071537765
"Wichita, KS",2009,-0.0481601364012299,-0.01464837175658375,2.2522027721741393,0.7449332759362893,-0.00728133681695908,0.012046945115636866
"Boston-Cambridge-Newton, MA-NH",2008,0.017233197887091597,-0.0687526620026169,2.1898981398413744,0.7599111357466487,-0.009235696867108352,0.02430521617306878
"Greensboro-High Point, NC",2022,-0.007957485717861201,-0.0141876312200089,2.1709243270695784,0.6756170099548751,0.0012896163389086498,0.023312411938004356
"Tampa-St. Petersburg-Clearwater, FL",2006,0.03573950262081339,-0.0194047577175465,2.2669767698403214,0.7877019132179093,-0.0058231176808477,0.007048191607824458
"Springfield, MO",2018,0.004777443409815799,0.004602351331448599,2.131957510481637,0.7194926228319726,-0.008433282375335648,0.004878675054564129
"Augusta-Richmond County, GA-SC",2010,-0.0024403713490295,-0.018015152691321798,2.5124735997967385,0.7492801666982383,0.0009151655249298035,0.018463699764186443
"Allentown-Bethlehem-Easton, PA-NJ",2008,0.00624599664717793,-0.055964418410831496,2.2695878065596378,0.7486760238478158,0.003552546724677051,0.015147653206131886
"San Diego-Carlsbad, CA",2007,-0.016852283799943,0.0040417190945136496,2.6617286896536765,0.8973515697218615,-0.0038345686625689303,0.005882633649879181
"Chattanooga, TN-GA",2017,0.0009796109533720017,0.016248061136261,2.191534487918494,0.6984138831871618,0.0027820486575364997,0.053945818610129564
"Greensboro-High Point, NC",2016,0.014900165129982,0.0018125802761725998,2.410698433365179,0.7504441315418932,-3.84878367186009e-05,0.0056622238792058905
"San Diego-Carlsbad, CA",2019,0.013286459365224795,0.0099023896001425,2.7592275764713103,0.9367135093744018,-0.007368021644651852,0.016357104935807762
"Boise City, ID",2019,0.015072214522695498,0.0418531036667671,2.4863567458312277,0.7555586266199865,0.02458269242197275,0.09327068691026288
"Providence-Warwick, RI-MA",2019,0.0090757674661636,0.014366077139243101,2.204146479060198,0.7510222427008408,-0.0029043341055512498,0.00875758195324746
"Columbus, OH",2012,0.0007842452448129991,8.815561390260011e-05,2.358484803845836,0.7584244348471089,-0.005895957350730851,0.008601218020490185
"Tucson, AZ",2016,0.0259193503154144,0.023448205787580497,2.3449087106892947,0.7707140512544858,0.021597137674689296,0.006078794457569759
"Las Vegas-Henderson-Paradise, NV",2010,-0.035340959935956,-0.02617357756050158,2.7466711982415797,0.8455072384412761,-0.007243259344249978,0.0029674558142568316
"Corpus Christi, TX",2015,0.0206475375985165,-0.029967668946303372,2.6234654191637485,0.8728977471586199,-0.03521443530917167,0.013039428748835765
"Cincinnati, OH-KY-IN",2010,-0.00811872704284668,-0.020534666171687102,2.3223375089969513,0.7596810632635461,-0.0016043479554355006,0.002606059087378154
"New York-Newark-Jersey City, NY-NJ-PA",2013,0.0042382547349367,0.0197677690225706,2.566809158753361,0.9361745174302966,0.007495719008147699,0.006697103366673927
"Richmond, VA",2016,0.005370356593810098,0.0204256505257301,2.435196765914062,0.7609138560130392,0.018574582412838898,0.02086793361816499
"San Antonio-New Braunfels, TX",2023,-0.0496839517954845,-0.0543496835060244,2.3814412121913136,0.8006038918555287,-0.0460759242996574,0.031531049250535334
"Jackson, MS",2005,,0.0366154636563034,2.321504638186267,0.739310058747029,0.023236418142914803,
"Jacksonville, FL",2020,0.024529401092990902,0.08782281782336401,2.369584574288434,0.752334747938208,0.07050065696239446,0.04662616269691919
"Chattanooga, TN-GA",2010,-0.008646705451928381,-0.018654687246697402,2.3887475902736153,0.7754708149924533,0.00027563096955419975,0.036358479863868406
"Salt Lake City, UT",2019,0.005309426331257798,0.011784819766148598,2.460200628746783,0.8031912287749483,-0.005485591478645753,0.05977150421594866
"North Port-Sarasota-Bradenton, FL",2017,0.0058729120082073,0.013256653026596097,2.5896781696492144,0.8425362531465723,-0.0002093594521284034,0.02459266027105223
"Stockton-Lodi, CA",2024,-0.01980351312233257,-0.01958090116634965,3.094106532955454,0.951199507239809,-0.00038243411108851433,0.011999441886423887
"Albuquerque, NM",2008,0.015876536567358997,-0.055518819674426095,2.2743343434920997,0.7662608282442993,0.0039981454610824516,0.017338461211567475
"Spokane-Spokane Valley, WA",2020,0.034276150047048606,0.024529085120632205,2.116081624021992,0.7025897022737565,0.007206924259662649,0.03434388016882293
"El Paso, TX",2022,0.006664301055343602,-0.008402940839912401,2.6165022840065695,0.8244114860948126,0.007074306719005148,0.009668692065463254
"Lubbock, TX",2009,-0.0595382533069191,-0.013819349204231352,2.3186297618245897,0.7660098339501182,-0.006452314264606681,0.0
"Boise City, ID",2008,0.00866499574169397,-0.0912511653299866,2.513436055966124,0.7569448148453448,-0.031734200194478056,0.023748751525912774
"Augusta-Richmond County, GA-SC",2007,-0.0155155825856295,-0.0134474175678205,2.3039252672235695,0.7034842899771809,-0.021323705324903082,0.013091861226271002
"Jackson, MS",2022,-0.012805429500667598,-0.0090029994253178,2.1888906569072057,0.6642482626523575,0.0064742481335997495,0.0
"Allentown-Bethlehem-Easton, PA-NJ",2011,-0.02161692912729311,-0.0032819137725711017,2.303092458188703,0.7498247970030197,-0.0020179469138384004,0.010370421753607103
"Boise City, ID",2021,0.026684515735580408,-0.0398780361089392,2.384302403353101,0.7328246628659139,-0.021963316947221798,0.07677709874557735
"Rochester, NY",2008,0.0079339927366364,-0.0566168266381559,2.1598478932536582,0.7463584900126126,0.0029001384973526487,0.003558793359710272
"Charleston-North Charleston, SC",2024,-0.02757977082075673,-0.026368002817193047,2.1570529627687467,0.7137266809397957,-0.007169535761931911,0.08027467552067613
"Charleston-North Charleston, SC",2014,0.0291405863749847,0.0340699895118732,2.392143149733742,0.730236090312703,0.0075507946312426966,0.07406088171630545
"Dallas-Fort Worth-Arlington, TX",2006,-0.0032658942668466993,-0.0175140611323681,2.529415347298904,0.8848357240881652,-0.003932421095669301,0.015265192055049906
"Bridgeport-Stamford-Norwalk, CT",2014,0.010357825427042,0.0179089463149567,2.5166536874423766,0.8270835723510221,-0.0086102485656738,0.09230248115843848
"Cincinnati, OH-KY-IN",2017,0.0018895559496098016,0.014918154851451901,2.270601018297312,0.7453131715882175,0.001452142372727401,0.0138601230085917
"Kansas City, MO-KS",2017,-0.0049227967375106985,0.0035033382483872985,2.2416442515113584,0.7249024129252009,-0.009962674230337202,0.032888882660818505
"Grand Rapids-Wyoming, MI",2024,0.0005172171615238016,-0.0078964513111115,2.171810454401017,0.7378282460259629,0.011302015744149636,0.02582699118378419
"Little Rock-North Little Rock-Conway, AR",2023,-0.006137040466453601,-0.0146765888683324,2.0617288605280275,0.6759132794007676,-0.0064028296619654,0.005818113349651667
"Riverside-San Bernardino-Ontario, CA",2013,0.0129286361575756,0.0231196455347404,3.373396606094572,0.9898323666187033,0.010847595520317499,0.0007569483981160395
"Ann Arbor, MI",2019,0.0204074747053146,-0.0003448800451908013,2.251053390512931,0.7438688557053833,-0.017615291289985152,0.0202133062468258
"Toledo, OH",2022,-0.0179268654707355,-0.010210861474659001,1.9786521066691662,0.6497377948605484,0.005266386084258548,0.010287960788318187
"Albuquerque, NM",2024,-0.0011804609574203005,-0.03087209307953715,2.194329932923421,0.7347847195007107,-0.011673626024276015,0.027562240282425623
"Jacksonville, FL",2007,-0.029139256054457698,-0.023422595735044502,2.3884811206161323,0.7452032592437297,-0.03129888349212708,0.04461432149952492
"Omaha-Council Bluffs, NE-IA",2015,0.027886748949195905,-0.0018461379366292996,2.2692045565183525,0.7443911043849132,-0.007092904299497599,0.009377146599785939
"Shreveport-Bossier City, LA",2024,0.0167274416409607,-0.0029273014831543015,2.2081556812714633,0.7140037014188773,0.016271165572106835,0.00985509667181693
"Little Rock-North Little Rock-Conway, AR",2007,-0.0120539683344927,-0.017672837402076702,2.360200611198738,0.7591858575448888,-0.025549125159159282,0.013506464984764049
"Tucson, AZ",2017,0.023448205787580497,0.0418893162169609,2.3409869937945142,0.7692053486322681,0.028423303738236403,0.00024117490257803277
"San Diego-Carlsbad, CA",2018,0.016386749968782397,0.013286459365224795,2.8079043541223623,0.9534169246226486,0.00025082565844054827,0.018945331780221515
"Fort Wayne, IN",2016,0.010424444903217298,0.0038931306934767013,2.2999848185820557,0.7512378955421593,0.0020420625805855006,0.01031586635019171
"Fresno, CA",2018,0.032160810009494806,0.028800691583490398,3.144447934978043,0.9908360450299603,0.01576505787670615,1.8251838872766433e-05
"Birmingham-Hoover, AL",2009,-0.0603588006492195,-0.00856482217418432,2.272303542698508,0.7034258314330777,-0.0011977872345596483,0.010698146269482615
"Fresno, CA",2015,0.0328837527727146,0.032557452548824306,3.2240720580791447,0.9920015361146965,0.027310686185956008,0.005027829313543599
"Sacramento--Roseville--Arden-Arcade, CA",2020,0.045412372677787805,0.03448862638182801,2.6234718602284914,0.866988378586063,0.017166465520858452,0.011513443683093217
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,0.00022480123170470073,-0.0004856258147544999,2.36436401786166,0.7973001427239305,-0.0023366939276457006,0.013841114648321358
"Knoxville, TN",2005,,0.038948829037067395,2.174417680260752,0.6990524506577896,0.025569783523678797,
"Kansas City, MO-KS",2013,0.005276398146215401,0.0101267996865377,2.3310546408156854,0.7541901107751388,-0.0021452503278851995,0.015127588968989587
"Omaha-Council Bluffs, NE-IA",2006,-0.0060857602088480005,-0.0170554965230789,2.1867643986350025,0.7353937403208005,-0.0034738564863801003,0.016878751078022423
"Wichita, KS",2017,-0.0081693266966529,0.0002953641125116001,2.44065611609719,0.7816736921576646,-0.0131706483662129,0.02271374416491745
"Seattle-Tacoma-Bellevue, WA",2022,-0.0383990083161278,-0.0197187746171017,2.1405678560838193,0.7665151509285892,-0.004241527058184152,0.030695784042739
"Sacramento--Roseville--Arden-Arcade, CA",2024,-0.0106067846543913,-0.03235319399639964,2.540633787550798,0.8215727568118337,-0.013154726941138502,0.0239876431606745
"New Haven-Milford, CT",2014,-0.00474161352803403,0.012541138270999902,2.2905439672801635,0.7861484428298301,-0.0139780566096306,0.004770496315097398
"Birmingham-Hoover, AL",2014,-6.095937760019002e-05,0.018290445843841603,2.484305681107016,0.7645285199173987,-0.008228749036788899,0.018998485755537555
"Albany-Schenectady-Troy, NY",2013,-0.0002077758594717996,0.003472113392041701,2.1301950002880967,0.701577791633909,-0.0087999366223812,0.023014985461865353
