met_name,year,real_rent_growth_next_year,rdi_lag1,delta_rdi,supply_lag1,delta_supply,real_rent_growth,bedroom_density_rented,forecast_rent_ardl
"Allentown-Bethlehem-Easton, PA-NJ",2012,-0.006440604692634581,2.303092458188703,0.03363783121932151,0.010370421753607103,-0.01201815097677143,-0.0032819137725711017,0.7715160657925837,-0.0018002747794858415
"Allentown-Bethlehem-Easton, PA-NJ",2013,0.013639973818050398,2.3367302894080244,-0.0181811949340549,-0.0016477292231643268,0.009074748444014995,-0.006440604692634581,0.7473630288495122,-0.0003630883522739853
"Allentown-Bethlehem-Easton, PA-NJ",2014,0.0225713110362549,2.3185490944739695,0.09219900162566441,0.0074270192208506685,-0.0074270192208506685,0.013639973818050398,0.7923641794760097,0.004132702815284703
"Allentown-Bethlehem-Easton, PA-NJ",2015,0.007435687337599799,2.410748096099634,-0.015452576364652248,0.0,0.035700877163043106,0.0225713110362549,0.7693478014046357,0.0068191551461313366
"Allentown-Bethlehem-Easton, PA-NJ",2016,0.012918624330204003,2.3952955197349817,0.07256876345918517,0.035700877163043106,-0.0128305525626147,0.007435687337599799,0.7931080097890072,5.67171101450159e-05
"Allentown-Bethlehem-Easton, PA-NJ",2017,0.011531135813251502,2.467864283194167,-0.13892219618573787,0.022870324600428406,-0.003733110128312681,0.012918624330204003,0.7545062918036504,0.0027149079988297714
"Allentown-Bethlehem-Easton, PA-NJ",2018,0.012951302447652802,2.328942087008429,0.11354459857217947,0.019137214472115725,0.0044141401259306205,0.011531135813251502,0.8003000799125854,0.0006963554629242086
"Allentown-Bethlehem-Easton, PA-NJ",2019,0.0359361952833977,2.4424866855806084,-0.01402731484762576,0.023551354598046345,-0.005421760429166242,0.012951302447652802,0.7824922927145871,0.003485106613935543
"Allentown-Bethlehem-Easton, PA-NJ",2020,0.026013404688312508,2.4284593707329827,-0.2216326338267347,0.018129594168880103,-0.0016272431905697757,0.0359361952833977,0.7263969046817982,0.0076995264566036906
"Allentown-Bethlehem-Easton, PA-NJ",2021,-0.0107752766731663,2.206826736906248,0.13913242819640814,0.016502350978310328,-0.001222873822919239,0.026013404688312508,0.7588744469280938,0.00454636406067474
"Allentown-Bethlehem-Easton, PA-NJ",2022,-0.009764843643095,2.345959165102656,-0.15769116661038307,0.015279477155391089,0.0355420742393357,-0.0107752766731663,0.739249605256456,-0.010990131099903488
"Allentown-Bethlehem-Easton, PA-NJ",2023,0.008525801541673702,2.188267998492273,0.06904183042355205,0.050821551394726786,-0.03451385908703448,-0.009764843643095,0.7269108304939187,-0.010006684243478316
"Allentown-Bethlehem-Easton, PA-NJ",2024,-0.008985457973480201,2.257309828915825,0.030442834825948673,0.016307692307692308,0.0049402090492008735,0.008525801541673702,0.7619474741676234,-0.0025693787405060287
"Ann Arbor, MI",2007,0.0124775155751395,2.0750782064650677,0.13678236392877574,0.00035403242937053034,0.0004599539805954946,-0.0176058224829998,0.7359806045303915,-0.00899850666024514
"Ann Arbor, MI",2008,-0.052031681596809404,2.2118605703938434,-0.1386811743014813,0.0008139864099660249,-0.0010261579860472159,0.0124775155751395,0.6623538758370219,0.002669521997093603
"Ann Arbor, MI",2009,-0.00819367150174856,2.073179396092362,0.02422784661369537,-0.00021217157608119098,0.0010256685519946067,-0.052031681596809404,0.7254197845406946,-0.021746532313545168
"Ann Arbor, MI",2010,-0.011356217703240402,2.0974072427060575,0.01306794974890213,0.0008134969759134157,0.0007414931286950096,-0.00819367150174856,0.6986996870976135,-0.006509736449224791
"Ann Arbor, MI",2011,0.028327307589006402,2.1104751924549596,-0.01068305441989903,0.0015549901046084252,-0.006918434000162413,-0.011356217703240402,0.7149093140938925,-0.008451114885775636
"Ann Arbor, MI",2012,0.011228350335422499,2.0997921380350606,0.18044558750972728,-0.005363443895553988,0.003483211172409387,0.028327307589006402,0.7245773525625393,0.008487153003286063
"Ann Arbor, MI",2013,0.0228855948585138,2.280237725544788,-0.16934735169613324,-0.0018802327231446005,0.0018802327231446005,0.011228350335422499,0.6872019802329479,0.0026070039133209016
"Ann Arbor, MI",2014,0.0174109942113419,2.1108903738486546,0.1350951339254416,0.0,0.009418873289497068,0.0228855948585138,0.7643071775967287,0.0009483208096835033
"Ann Arbor, MI",2015,0.0231253788662777,2.2459855077740962,-0.08715377281332914,0.009418873289497068,-0.0008977465289336881,0.0174109942113419,0.7301867207681147,-4.046091388816564e-05
"Ann Arbor, MI",2016,0.032104461688440306,2.158831734960767,-0.013454921861449254,0.00852112676056338,0.006875842724807754,0.0231253788662777,0.7408578498762717,-0.001347031429247067
"Ann Arbor, MI",2017,0.007647593320265801,2.145376813099318,0.1189313339540723,0.015396969485371134,-0.014915588609945627,0.032104461688440306,0.7327932560086093,0.006375087540162715
"Ann Arbor, MI",2018,0.0204074747053146,2.26430814705339,-0.005193494078759464,0.0004813808754255063,0.01457171738212682,0.007647593320265801,0.743891700226603,9.72013711628833e-05
"Ann Arbor, MI",2019,-0.0003448800451908013,2.2591146529746307,-0.008061262461699581,0.015053098257552326,0.005160207989273474,0.0204074747053146,0.7438688557053833,0.0013159234904300404
"Ann Arbor, MI",2020,0.014548689684345209,2.251053390512931,-0.18241387284467692,0.0202133062468258,-0.0202133062468258,-0.0003448800451908013,0.6871156193342735,-0.004888057730195107
"Ann Arbor, MI",2021,-0.021960501772491495,2.068639517668254,-0.0873511011911936,0.0,0.02396123722288597,0.014548689684345209,0.6975073226134257,-0.006656089732306865
"Ann Arbor, MI",2022,-0.0106981853250523,1.9812884164770606,0.02900017424110013,0.02396123722288597,-0.021854541170510264,-0.021960501772491495,0.6562683899048444,-0.01424321814608738
"Ann Arbor, MI",2023,0.004344062598812103,2.0102885907181607,-0.03974703669356838,0.002106696052375705,0.0017097275059541248,-0.0106981853250523,0.6659102697095436,-0.010640691165482975
"Ann Arbor, MI",2024,-0.03327492115452886,1.9705415540245923,-0.009770697738356926,0.0038164235583298296,0.02978862847633847,0.004344062598812103,0.6700199965438073,-0.0103820517894588
"Atlanta-Sandy Springs-Roswell, GA",2007,-0.017468093584628103,2.60620840006797,0.08125666004220955,0.014983516483516484,-0.0024731633678376722,-0.026612196067270298,0.8536480383328343,-0.0014376219554184805
"Atlanta-Sandy Springs-Roswell, GA",2008,-0.061944354980760605,2.6874650601101795,-0.05434560026267432,0.012510353115678812,0.014230202279481529,-0.017468093584628103,0.8423982697191488,0.0002166220871594321
"Atlanta-Sandy Springs-Roswell, GA",2009,-0.018989843114786152,2.633119459847505,0.13270509116003648,0.02674055539516034,-0.013378720980886194,-0.061944354980760605,0.8619026121367924,-0.0104942276175721
"Atlanta-Sandy Springs-Roswell, GA",2010,-0.016168333506601303,2.7658245510075417,-0.09696118474806825,0.013361834414274147,-0.006306535360547505,-0.018989843114786152,0.8410443618428289,0.0037287838461616957
"Atlanta-Sandy Springs-Roswell, GA",2011,0.008919409401369097,2.6688633662594734,0.032262360826097236,0.007055299053726642,-0.005384197376756975,-0.016168333506601303,0.8350910946062373,0.006146314610450912
"Atlanta-Sandy Springs-Roswell, GA",2012,0.019349002623621,2.7011257270855706,-0.03797270423338661,0.0016711016769696675,-0.005654678337896995,0.008919409401369097,0.8183566059052392,0.01484480673974288
"Atlanta-Sandy Springs-Roswell, GA",2013,0.026896490125642797,2.663153022852184,0.0031914713557053,-0.003983576660927328,0.015800540307333907,0.019349002623621,0.8163586842477164,0.016833869459021877
"Atlanta-Sandy Springs-Roswell, GA",2014,0.053383585700895304,2.6663444942078893,0.04380749649564475,0.011816963646406579,0.0014289565545694896,0.026896490125642797,0.8197575749114383,0.018366343716667927
"Atlanta-Sandy Springs-Roswell, GA",2015,0.018586019505344397,2.710151990703534,-0.01655709551222051,0.013245920200976069,0.004411409374240316,0.053383585700895304,0.8259273528886064,0.02475418453313033
"Atlanta-Sandy Springs-Roswell, GA",2016,0.0091074307001047,2.6935948951913136,-0.04712898515272412,0.017657329575216384,0.0013137701358052374,0.018586019505344397,0.8042902824078145,0.014310296239110551
"Atlanta-Sandy Springs-Roswell, GA",2017,0.030632748083129897,2.6464659100385894,-0.0385239017617951,0.018971099711021622,0.010331643181583899,0.0091074307001047,0.7926198373960797,0.009659327103759482
"Atlanta-Sandy Springs-Roswell, GA",2018,0.019163611450529097,2.6079420082767943,-0.028653906507078997,0.02930274289260552,-0.012481488005491145,0.030632748083129897,0.7908347861163864,0.014439118876121801
"Atlanta-Sandy Springs-Roswell, GA",2019,0.022434152542814303,2.5792881017697153,-0.09230341836005795,0.016821254887114376,0.00889873711488972,0.019163611450529097,0.7721500228270665,0.009833440478861546
"Atlanta-Sandy Springs-Roswell, GA",2020,0.08588673975177,2.4869846834096574,-0.12620359123427072,0.025719992002004095,0.006787290095239908,0.022434152542814303,0.7630521048819233,0.004506457759845622
"Atlanta-Sandy Springs-Roswell, GA",2021,-0.0464191317829771,2.3607810921753867,0.021737616011499483,0.032507282097244,-0.01447808121531487,0.08588673975177,0.7359193576101282,0.02454889182078103
"Atlanta-Sandy Springs-Roswell, GA",2022,-0.0568306586001177,2.382518708186886,0.02602192735321962,0.018029200881929133,0.011694790625501866,-0.0464191317829771,0.7567687073586967,-0.012986183299922682
"Atlanta-Sandy Springs-Roswell, GA",2023,-0.0444824698395853,2.408540635540106,-0.04957580873204215,0.029723991507430998,0.01513586027081601,-0.0568306586001177,0.7446082280286913,-0.01892770762330659
"Atlanta-Sandy Springs-Roswell, GA",2024,-0.02967283994324505,2.3589648268080636,0.008095329334791401,0.04485985177824701,0.005713722211807083,-0.0444824698395853,0.7457251331207668,-0.018011294824030487
"Augusta-Richmond County, GA-SC",2007,-0.0134474175678205,2.3303943541963807,-0.02646908697281125,0.008804754567466431,0.0042871066588045705,-0.0155155825856295,0.7034842899771809,-0.0014521036343710311
"Augusta-Richmond County, GA-SC",2008,-0.0652807473238049,2.3039252672235695,0.15614534177907835,0.013091861226271002,0.002199975947969791,-0.0134474175678205,0.7591983264874759,-0.00120012657426391
"Augusta-Richmond County, GA-SC",2009,-0.0024403713490295,2.460070609002648,0.10381218609284026,0.015291837174240793,0.04171919379733324,-0.0652807473238049,0.7811687167742671,-0.016257104233251392
"Augusta-Richmond County, GA-SC",2010,-0.018015152691321798,2.563882795095488,-0.051409195298749655,0.057011030971574034,-0.03854733120738759,-0.0024403713490295,0.7492801666982383,0.002577251880427192
"Augusta-Richmond County, GA-SC",2011,-0.00011706080322270232,2.5124735997967385,0.13765522569185595,0.018463699764186443,-0.015360098601567595,-0.018015152691321798,0.7856201418611475,0.004798868825184571
"Augusta-Richmond County, GA-SC",2012,0.0038694342315826,2.6501288254885944,-0.013420955045784222,0.003103601162618848,0.01526394622958231,-0.00011706080322270232,0.7695630928296441,0.012742864064552925
"Augusta-Richmond County, GA-SC",2013,0.0143600128280983,2.63670787044281,0.01725907850070696,0.01836754739220116,-0.007999106034176468,0.0038694342315826,0.7898803930780675,0.011623761614983616
"Augusta-Richmond County, GA-SC",2014,0.0090056841095347,2.653966948943517,0.04996274028540393,0.01036844135802469,0.011348899103051152,0.0143600128280983,0.7710122194727281,0.017979721280953445
"Augusta-Richmond County, GA-SC",2015,-0.004660482998408301,2.703929689228921,0.07958097414784104,0.021717340461075842,0.033687686166972375,0.0090056841095347,0.8250277164444693,0.010981947006893394
"Augusta-Richmond County, GA-SC",2016,0.009760006565492599,2.783510663376762,-0.1354455314933749,0.055405026628048214,-0.025659984135130365,-0.004660482998408301,0.7920337714802271,0.0047972213050519324
"Augusta-Richmond County, GA-SC",2017,0.010826465488329901,2.648065131883387,0.09806087284844933,0.029745042492917848,-0.010917669728131053,0.009760006565492599,0.8101489336131424,0.012877541034942666
"Augusta-Richmond County, GA-SC",2018,0.0291110902217388,2.7461260047318365,-0.021880153129028912,0.018827372764786795,-0.005663926642096726,0.010826465488329901,0.8108453347721225,0.015248918862771854
"Augusta-Richmond County, GA-SC",2019,0.0367977841489162,2.7242458516028076,-0.01968609796858134,0.013163446122690069,0.021024943983081565,0.0291110902217388,0.8005822416302766,0.019104912903210744
"Augusta-Richmond County, GA-SC",2020,0.012954898735954304,2.7045597536342263,-0.16823201283910727,0.034188390105771634,-0.020538299507825188,0.0367977841489162,0.7694413332929725,0.017425986698899346
"Augusta-Richmond County, GA-SC",2021,-0.030516826761094996,2.536327740795119,-0.14530740917562213,0.013650090597946446,0.0346934384399498,0.012954898735954304,0.7320281138909223,0.005989078779533842
